Code,Name,L1 Category,L2 Category,Amount (g),"Carbon footprint, total (kg CO2e)","Carbon dioxide, total (kg CO2)","Methane, fossil, total (kg CH4)","Methane, biogenic, total (kg CH4)","Nitrous oxide, total (kg N2O)","Carbon footprint, primary production (kg CO2e)","Carbon dioxide, primary production (kg CO2)","Methane, fossil, primary production (kg CH4)","Methane, biogenic, primary production (kg CH4)","Nitrous oxide, primary production (kg N2O)",Cropland (m2*year/kg),New N input (kg N/kg),New P input (kg P/kg),Water (m3/kg),Pesticides (g a.i/kg),Biodiversity (E/MSY/kg),Ammonia (kg NH3/kg),Animal welfare (index),Antibiotics (index),Mineral fertiliser production (kg CO2e),Capital goods (kg CO2e),Soil emissions (kg CO2e),Energy primary production (kg CO2e),Land use change (kg CO2e),Enteric fermentation (kg CO2e),Manure management (kg CO2e),Mineral fertiliser production (kg CO2),Capital goods (kg CO2),Energy primary production (kg CO2),Land use change (kg CO2),"Mineral fertiliser production (kg CH4, fossil)","Capital goods (kg CH4, fossil)","Energy primary production (kg CH4, fossil)","Soil emissions (kg CH4, biogenic)","Enteric fermentation (kg CH4, biogenic)","Manure management (kg CH4, biogenic)",Mineral fertiliser production (kg N2O),Capital goods (kg N2O),Soil emissions (kg N2O),Energy primary production (kg N2O),Manure management (kg N2O),Processing (kg CO2e),Processing (kg CO2),"Processing (kg CH4, fossil)",Processing (kg N2O),Packaging (kg CO2e),Packaging (kg CO2),"Packaging (kg CH4, fossil)","Packaging (kg CH4, biogenic)",Packaging (kg N2O),Transports (kg CO2e),Transports (kg CO2),"Transports (kg CH4, fossil)",Transports (kg N2O),Processes,Packaging,RPCs with missing data
A.03.02.001,Sweet potatoes (Ipomoea batatas),Starchy roots and tubers,Other starchy roots and tubers,1000.00,0.6834518623192928,0.5631112371034068,0.0011161982741814099,0.00006348177806969817,0.0003125535115765055,0.29328396349282654,0.1997761083516701,0.0004809521861396595,0,0.0002898852747882143,0.7519228010421508,0.009400169194848765,0.0037598076029560887,0.14413534140953826,0.2567417653480768,7.282537864287615e-12,0.0005712454474702109,0,0,0.06532433395965626,0.05130880056729466,0.053955337732691636,0.11613783143269174,0.006527078481278986,0,0,0.03898521566255321,0.046024505492257665,0.10822792105774547,0.006527078481278986,0.00008194892107844428,0.00016193807488016588,0.00023654777221912153,0,0,0,0.00008736890321411771,0.000001875072445980868,0.00019764124263242644,0.000003152057660669358,0,0,0,0,0,0.09321221585255576,0.07848054413074959,0.00037844908008377646,0.00006348177806969817,0.000006373190942958934,0.2969556829739105,0.2848545846209872,0.00025679700795797387,0.0000162950458453323,,P6,
A.03.02.002,Cassava root (Manihot esculenta),Starchy roots and tubers,Other starchy roots and tubers,1000.00,0.9675200304410962,0.8341359849607625,0.0021500341753979096,0.00006348177806969817,0.0002482738225586759,0.4485377144939693,0.3470460259291837,0.0014018021150817195,0,0.00021940556794239785,1.275223500677754,0.005011557264712503,0.002028487464288394,0.01903794190343719,0.27778851057881787,3.485611716816332e-11,0.0003051254253005231,0,0,0.0351462897430128,0.051308800567294637,0.04457122950068527,0.3021641468584015,0.015271169567915127,0,0,0.02097421945847908,0.046024505492257665,0.2647693559248881,0.015271169567915127,0.00004469831788955484,0.00016193807488016593,0.001190037553269104,0,0,0,0.00004710236531866006,0.000001875072445980868,0.00016327155412822778,0.000007071191386939952,0,0,0,0,0,0.09321221585255576,0.07848054413074959,0.00037844908008377646,0.00006348177806969817,0.000006373190942958934,0.42577010009457117,0.40860941490082914,0.0003697829802324135,0.00002249506367331907,,P6,
A.03.02.003,Tapioca,Starchy roots and tubers,Other starchy roots and tubers,1000.00,2.6794548214076244,2.2762879615781757,0.005939526254921668,0.00006348177806969817,0.0008244968311736062,1.578852755018772,1.2216020112707267,0.004934343445087653,0,0.0007723075991572405,4.488786722385694,0.01764068157178801,0.007140275874295148,0.06701355550009891,0.977815557237439,1.2269353243193489e-10,0.0010740414970578413,0,0,0.12371493989540507,0.18060697799687717,0.15689072784241215,1.0636177969415732,0.05375451687906125,0,0,0.07382925249384636,0.16200625933274698,0.9319881328556062,0.05375451687906125,0.00015733807897123307,0.0005700220235781841,0.004188932187507246,0,0,0,0.00016580032592168343,0.0000066002550098526554,0.0005747158705313618,0.00002489059368202863,0,0.5816197504417253,0.5675959912758702,0.0002569507495178241,0.00002332097740008763,0.09321221585255576,0.07848054413074959,0.00037844908008377646,0.00006348177806969817,0.000006373190942958934,0.42577010009457117,0.40860941490082914,0.0003697829802324135,0.00002249506367331907,F28.A0C0B,P6,
A.03.02.004,Yam tubers (Dioscorea sp.),Starchy roots and tubers,Other starchy roots and tubers,1000.00,0.9675200304410962,0.8341359849607625,0.0021500341753979096,0.00006348177806969817,0.0002482738225586759,0.4485377144939693,0.3470460259291837,0.0014018021150817195,0,0.00021940556794239785,1.275223500677754,0.005011557264712503,0.002028487464288394,0.01903794190343719,0.27778851057881787,3.485611716816332e-11,0.0003051254253005231,0,0,0.0351462897430128,0.051308800567294637,0.04457122950068527,0.3021641468584015,0.015271169567915127,0,0,0.02097421945847908,0.046024505492257665,0.2647693559248881,0.015271169567915127,0.00004469831788955484,0.00016193807488016593,0.001190037553269104,0,0,0,0.00004710236531866006,0.000001875072445980868,0.00016327155412822778,0.000007071191386939952,0,0,0,0,0,0.09321221585255576,0.07848054413074959,0.00037844908008377646,0.00006348177806969817,0.000006373190942958934,0.42577010009457117,0.40860941490082914,0.0003697829802324135,0.00002249506367331907,,P6,
A.03.02.005,Jerusalem artichokes tubers (Helianthus tuberosus),Starchy roots and tubers,Other starchy roots and tubers,1000.00,0.9675200304410962,0.8341359849607625,0.0021500341753979096,0.00006348177806969817,0.0002482738225586759,0.4485377144939693,0.3470460259291837,0.0014018021150817195,0,0.00021940556794239785,1.275223500677754,0.005011557264712503,0.002028487464288394,0.01903794190343719,0.27778851057881787,3.485611716816332e-11,0.0003051254253005231,0,0,0.0351462897430128,0.051308800567294637,0.04457122950068527,0.3021641468584015,0.015271169567915127,0,0,0.02097421945847908,0.046024505492257665,0.2647693559248881,0.015271169567915127,0.00004469831788955484,0.00016193807488016593,0.001190037553269104,0,0,0,0.00004710236531866006,0.000001875072445980868,0.00016327155412822778,0.000007071191386939952,0,0,0,0,0,0.09321221585255576,0.07848054413074959,0.00037844908008377646,0.00006348177806969817,0.000006373190942958934,0.42577010009457117,0.40860941490082914,0.0003697829802324135,0.00002249506367331907,,P6,
A.04.01.001,"Beans, green, without pods (Phaseolus vulgaris)","Legumes, nuts and oilseeds","Legumes, beans, green, without pods",1000.00,0.7692723208192219,0.5344299203063735,0.0008676560961485027,0.000051558906241582506,0.0007602331669926113,0.47518391494494727,0.2612502278143326,0.0003733489594526829,0,0.0007427010415707226,5.8121392249811,0.03320470408236366,0.006223583351242927,0.13829150563304654,0.9989407762132472,6.929459392557798e-11,0.0011305430188408916,0,0,0.1185139767421556,0.03369242066050577,0.15802239730591763,0.1648380081920395,0.00009304992682652259,0,0,0.07146237578418432,0.03022243713733077,0.15946931572644504,0.00009304992682652259,0.00013437605538669376,0.00010633820474246008,0.00013243445009236237,0,0,0,0.00015766453798368694,0.0000012312844759653273,0.0005788366072707829,0.00000520815263833881,0,0,0,0,0,0.0757055023322683,0.06374066920720287,0.0003073704176311733,0.000051558906241582506,0.000005176205901588806,0.2183829035420063,0.20943902328483796,0.00018693671906464652,0.000012355919520299878,,P6,
A.04.01.002,"Peas, green, without pods (Pisum sativum)","Legumes, nuts and oilseeds","Legumes, beans, green, without pods",1000.00,0.2538593558796504,0.17207031303191836,0.0004685815146930529,0.000051558906241582506,0.00024349370784318276,0.1541868709965923,0.08535599134919991,0.0001407940289996742,0,0.0002369076065312625,2.753141913170573,0.017360992315629417,0.001402918069584737,0.013856457567272185,0.1840650894463226,1.2914210428659355e-11,0,0,0,0,0.0340547047536295,0.06376103141405091,0.05633572241003225,0,0,0,0,0.030547409579667652,0.05483684001710656,0,0,0.00010748162629883064,0.00003322201834654792,0,0,0,0,0.0000012445240939864604,0.00023355663602874632,0.0000018633478603236674,0,0,0,0,0,0.0757055023322683,0.06374066920720287,0.0003073704176311733,0.000051558906241582506,0.000005176205901588806,0.02396698255078978,0.022973652475515575,0.00002041706806220539,0.0000014098954103314395,,P6,
A.04.02.001,Beans (Phaseolus vulgaris),"Legumes, nuts and oilseeds","Legumes, beans, dried",1000.00,0.7692723208192219,0.5344299203063735,0.0008676560961485027,0.000051558906241582506,0.0007602331669926113,0.47518391494494727,0.2612502278143326,0.0003733489594526829,0,0.0007427010415707226,5.8121392249811,0.03320470408236366,0.006223583351242927,0.13829150563304654,0.9989407762132472,6.929459392557798e-11,0.0011305430188408916,0,0,0.1185139767421556,0.03369242066050577,0.15802239730591763,0.1648380081920395,0.00009304992682652259,0,0,0.07146237578418432,0.03022243713733077,0.15946931572644504,0.00009304992682652259,0.00013437605538669376,0.00010633820474246008,0.00013243445009236237,0,0,0,0.00015766453798368694,0.0000012312844759653273,0.0005788366072707829,0.00000520815263833881,0,0,0,0,0,0.0757055023322683,0.06374066920720287,0.0003073704176311733,0.000051558906241582506,0.000005176205901588806,0.2183829035420063,0.20943902328483796,0.00018693671906464652,0.000012355919520299878,,P6,
A.04.02.002,Lentils (Lens culinaris syn. L. esculenta),"Legumes, nuts and oilseeds","Legumes, beans, dried",1000.00,0.7045566846177385,0.5864851456397451,0.0008016833872092992,0.000051558906241582506,0.0003396914681731507,0.36995314947386504,0.27451655000439606,0.0002708499200580922,0,0.00031982329337866094,8.221878994869819,0.051787133097577966,0,0.13601836707826165,1.1149891591006778,5.1685599955063224e-11,0,0,0,0,0.03369242066050577,0.08509365528491719,0.24490475888692295,0.006211046636578553,0,0,0,0.03022243713733076,0.23806683387184222,0.006211046636578553,0,0.00010633820474246007,0.0001642706373454077,0,0,0,0,0.0000012312844759653277,0.00031169841630359035,0.000007119420144383877,0,0,0,0,0,0.0757055023322683,0.06374066920720287,0.0003073704176311733,0.000051558906241582506,0.000005176205901588806,0.2588980328116051,0.24822792642814615,0.00022346304952003372,0.000014691968892900886,,P6,
A.04.02.003,Peas (Pisum sativum),"Legumes, nuts and oilseeds","Legumes, beans, dried",1000.00,0.29335230636980625,0.21198391163381153,0.0004729375208429566,0.000051558906241582506,0.0002413236133292757,0.2024783196079494,0.13370599486482415,0.00015255742582870246,0,0.00023525528844677783,3.7894468852551606,0.0239095776662266,0.0018917006948921847,0.0016425923968663339,0.24979990742931474,1.7125688479910558e-11,0,0,0,0,0.03369242066050576,0.06300561264797802,0.10574525063107329,0,0,0,0,0.03022243713733076,0.1034835577274934,0,0,0.0001063382047424601,0.00004621464862339198,0,0,0,0,0.0000012312844759653275,0.00023078952279251486,0.000003239926813730006,0,0,0,0,0,0.0757055023322683,0.06374066920720287,0.0003073704176311733,0.000051558906241582506,0.000005176205901588806,0.015168484429588505,0.014537247561784514,0.00001300967738308081,8.921189809090912e-7,,P6,
A.04.02.005,Chick pea (Cicer arietinum),"Legumes, nuts and oilseeds","Legumes, beans, dried",1000.00,0.803283878696776,0.6975757191968424,0.0008594399072529934,0.000051558906241582506,0.0002884422775539113,0.44048339651603485,0.3585131284872826,0.00030546631287080994,0,0.0002670599043302139,8.649410637387335,0.05449799412565372,0.0018917006948921844,0.056193867135246725,1.5579114230218247,8.743922339123017e-11,0,0,0,0,0.03369242066050576,0.07043711740144842,0.2366307819289364,0.09968890035133332,0,0,0,0.03022243713733076,0.2286026507068794,0.09968890035133332,0,0.00010633820474246007,0.00019899898485174116,0,0,0,0,0.0000012312844759653275,0.0002580114572546875,0.000007683507178490257,0,0,0,0,0,0.0757055023322683,0.06374066920720287,0.0003073704176311733,0.000051558906241582506,0.000005176205901588806,0.2870949798484727,0.27532192150235696,0.0002466031767510102,0.00001620616732210859,,P6,
A.04.02.006,Chick pea flour,"Legumes, nuts and oilseeds","Legumes, beans, dried",1000.00,0.9638100370410849,0.8430701714689667,0.0008799239384236096,0.0000031812082281144785,0.0003460815602038222,0.5291086558950612,0.4306459699389239,0.00036692613502041694,0,0.00032079235708145287,10.389672057629667,0.06546299054373525,0.0022723108747044916,0.06750007320285838,1.8713632013338157,1.0503199513754569e-10,0,0,0,0,0.040471335697399524,0.08460906542261985,0.28424089525303836,0.11974630710202158,0,0,0,0.0363031914893617,0.27459750402910355,0.11974630710202158,0,0.00012773345153664303,0.0002390375806039115,0,0,0,0,0.0000014790189125295512,0.00030992336245433064,0.000009229428822802496,0,0.05545688725800182,0.05243737703073391,0.00005749190096350403,0.000004784804317053081,0.03438600409403653,0.029270132390677616,0.00015928616652637523,0.0000031812082281144785,0.0000010375506179994393,0.3448584897939854,0.3307166921086312,0.00029621973591331343,0.000019466848187316833,F28.A07LA,P14,
A.04.02.007,Broad bean (Vicia faba),"Legumes, nuts and oilseeds","Legumes, beans, dried",1000.00,0.32971468308209273,0.23932291137338504,0.00048422139145691675,0.000051558906241582506,0.0002733517634769372,0.24636442495393088,0.1682566613433602,0.00017028136609253635,0,0.00026772354049614696,5.647333913041735,0.014649352568235552,0.0022610860376817833,0.00017026090238440655,0.34768711027415755,2.0494341048529885e-11,0.00006872806074933736,0,0,0.005725553566311547,0.033692420660505776,0.06956579674171749,0.1373472239922337,0.00000208199011390501,0,0,0.0035513826205315585,0.030222437137330763,0.13448208470621556,0.00000208199011390501,0.000004480524277731725,0.0001063382047424601,0.00005889380898971991,0,0,0,0.0000074630134935986025,0.0000012312844759653277,0.00025481923200789563,0.000004062582352143524,0,0,0,0,0,0.0757055023322683,0.06374066920720287,0.0003073704176311733,0.000051558906241582506,0.000005176205901588806,0.00764475579589352,0.00732558082282197,0.000006569607733207072,4.52017079201389e-7,,P6,
A.04.02.008,Lima bean (Phaseolus lunatis),"Legumes, nuts and oilseeds","Legumes, beans, dried",1000.00,0.7692723208192219,0.5344299203063735,0.0008676560961485027,0.000051558906241582506,0.0007602331669926113,0.47518391494494727,0.2612502278143326,0.0003733489594526829,0,0.0007427010415707226,5.8121392249811,0.03320470408236366,0.006223583351242927,0.13829150563304654,0.9989407762132472,6.929459392557798e-11,0.0011305430188408916,0,0,0.1185139767421556,0.03369242066050577,0.15802239730591763,0.1648380081920395,0.00009304992682652259,0,0,0.07146237578418432,0.03022243713733077,0.15946931572644504,0.00009304992682652259,0.00013437605538669376,0.00010633820474246008,0.00013243445009236237,0,0,0,0.00015766453798368694,0.0000012312844759653273,0.0005788366072707829,0.00000520815263833881,0,0,0,0,0,0.0757055023322683,0.06374066920720287,0.0003073704176311733,0.000051558906241582506,0.000005176205901588806,0.2183829035420063,0.20943902328483796,0.00018693671906464652,0.000012355919520299878,,P6,
A.04.02.009,Mung bean (Phaseolus aureus),"Legumes, nuts and oilseeds","Legumes, beans, dried",1000.00,0.7692723208192219,0.5344299203063735,0.0008676560961485027,0.000051558906241582506,0.0007602331669926113,0.47518391494494727,0.2612502278143326,0.0003733489594526829,0,0.0007427010415707226,5.8121392249811,0.03320470408236366,0.006223583351242927,0.13829150563304654,0.9989407762132472,6.929459392557798e-11,0.0011305430188408916,0,0,0.1185139767421556,0.03369242066050577,0.15802239730591763,0.1648380081920395,0.00009304992682652259,0,0,0.07146237578418432,0.03022243713733077,0.15946931572644504,0.00009304992682652259,0.00013437605538669376,0.00010633820474246008,0.00013243445009236237,0,0,0,0.00015766453798368694,0.0000012312844759653273,0.0005788366072707829,0.00000520815263833881,0,0,0,0,0,0.0757055023322683,0.06374066920720287,0.0003073704176311733,0.000051558906241582506,0.000005176205901588806,0.2183829035420063,0.20943902328483796,0.00018693671906464652,0.000012355919520299878,,P6,
