Code,Name,L1 Category,L2 Category,Amount (g),"Carbon footprint, total (kg CO2e)","Carbon dioxide, total (kg CO2)","Methane, fossil, total (kg CH4)","Methane, biogenic, total (kg CH4)","Nitrous oxide, total (kg N2O)","Carbon footprint, primary production (kg CO2e)","Carbon dioxide, primary production (kg CO2)","Methane, fossil, primary production (kg CH4)","Methane, biogenic, primary production (kg CH4)","Nitrous oxide, primary production (kg N2O)",Cropland (m2*year),New N input (kg N),New P input (kg P),Water (m3),Pesticides (g a.i),Biodiversity (E/MSY),Ammonia (kg NH3),Animal welfare (index),Antibiotics (index),Mineral fertiliser production (kg CO2e),Capital goods (kg CO2e),Soil emissions (kg CO2e),Energy primary production (kg CO2e),Land use change (kg CO2e),Enteric fermentation (kg CO2e),Manure management (kg CO2e),Mineral fertiliser production (kg CO2),Capital goods (kg CO2),Energy primary production (kg CO2),Land use change (kg CO2),"Mineral fertiliser production (kg CH4, fossil)","Capital goods (kg CH4, fossil)","Energy primary production (kg CH4, fossil)","Soil emissions (kg CH4, biogenic)","Enteric fermentation (kg CH4, biogenic)","Manure management (kg CH4, biogenic)",Mineral fertiliser production (kg N2O),Capital goods (kg N2O),Soil emissions (kg N2O),Energy primary production (kg N2O),Manure management (kg N2O),Processing (kg CO2e),Processing (kg CO2),"Processing (kg CH4, fossil)",Processing (kg N2O),Packaging (kg CO2e),Packaging (kg CO2),"Packaging (kg CH4, fossil)","Packaging (kg CH4, biogenic)",Packaging (kg N2O),Transports (kg CO2e),Transports (kg CO2),"Transports (kg CH4, fossil)",Transports (kg N2O),Processes,Packaging,RPCs with missing data
A.08.05.004,Crème fraîche,Milk and dairy products,Cream and cream products,1000.00,2.349685400681037,0.9333095106168148,0.0025439485559900724,0.033495603820278386,0.0015977469595172189,2.2152664170618337,0.8142574046532983,0.0021301542474554897,0.03344979269696288,0.0015911575568364966,2.166452675450776,0.03205344928496175,0.0032579105757202403,0.0022394937888686674,0.1823238083934924,3.260295565156161e-13,0.0012041006052455666,0.020802879260513597,11.838243806811747,0.15697283040383586,0.05468986917687092,0.20400295595224419,0.7101441137981355,0.03819492277934193,0.8373329029293315,0.213928822022073,0.09466145308054175,0.04893057185001806,0.692063408837486,0.03819492277934193,0.00017738245498984465,0.00017564021546070648,0.34324038588135847,0,0.031012329738123387,0.0024374629588394896,0.00020888417642709442,0.00000192387877701022,0.0007472635749166446,0.34271247518830994,0.0005425542935289626,0.027996491586951066,0.026353570557397208,0.000050775404405458456,4.7550907791646396e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.01706556156913379,0.01635136940021603,0.000014712392719027468,0.000001010120387878165,F28.A0EKQ,P8,
A.08.05.004.001,"Crème fraîche, 13% fat",Milk and dairy products,Cream and cream products,1000.00,1.4290061099953808,0.5907420501077119,0.0016593425404895217,0.01969992660532009,0.0009410902338367717,1.3016254653289074,0.47843372926452604,0.0012516160549411735,0.019654115482004585,0.0009349174344798924,1.2729439448356707,0.018833665115670976,0.0019142525415729542,0.0013158607572373146,0.1071281134011314,1.9156538912979468e-13,0.0007074941409008111,0.012223160694848058,6.955804270330478,0.09223262350962885,0.032134160418744215,0.11986614360452372,0.4172598182565606,0.022442214513323233,0.4919922141266201,0.1256982908995065,0.055620288812978244,0.02875016650934567,0.4066361272067526,0.022442214513323233,0.00010422471931099381,0.0001032010305481602,0.20167796683572733,0,0.018221933856541486,0.0014321816254630965,0.00012273420535231872,0.000001130414648583751,0.00043907012309349304,0.20136778202174785,0.00031878896341393004,0.027996491586951066,0.026353570557397208,0.000050775404405458456,4.7550907791646396e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.010027222616404098,0.009607584279885275,0.000008644569732793106,5.935170640351173e-7,F28.A0EKQ,P8,
A.08.05.004.002,"Crème fraîche, 15-20% fat",Milk and dairy products,Cream and cream products,1000.00,1.8830397328815034,0.7596794279236219,0.002095586603007165,0.02650327427420302,0.0012649209479296192,1.7521881265390828,0.6440454048287118,0.00168486776639657,0.02645746315088752,0.0012585427003582049,1.7135783874106014,0.025353010734584243,0.0025768784215464296,0.0017713510194941817,0.1442109218972316,2.5787648538686797e-13,0.0009523959589781996,0.01645425478279195,9.363582672318996,0.12415930088789727,0.04325752364394473,0.16135827024927107,0.5616959092347314,0.03021067338564364,0.6622972113752423,0.16920923776235178,0.07487346571553792,0.03870214722709627,0.547394786666582,0.03021067338564364,0.0001403025067755919,0.00013892446421013294,0.27148957076128605,0,0.024529526347231198,0.0019279368036563178,0.00016521912260236902,0.0000015217120270567197,0.0005910559349790143,0.27107201428089694,0.00042913898924407047,0.027996491586951066,0.026353570557397208,0.000050775404405458456,4.7550907791646396e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.013498184292351533,0.012933286531609665,0.000011636920795039717,7.989652785702708e-7,F28.A0EKQ,P8,
A.08.05.004.003,"Crème fraîche, 28% fat",Milk and dairy products,Cream and cream products,1000.00,2.9424515193803638,1.1538666427398145,0.00311348941532213,0.04237775216473553,0.002020525947311684,2.803501002462532,1.0304726477259387,0.0026957884262345114,0.042331941041420025,0.0020136683205731276,2.7417254198569623,0.040564817175334784,0.004123005474474286,0.0028341616311906904,0.23073747503557052,4.1260237661898874e-13,0.001523833534365119,0.026326807652467112,14.981732275710394,0.19865488142063564,0.06921203783031156,0.25817323239883366,0.8987134547755701,0.04833707741702982,1.0596755382003875,0.27073478041976284,0.11979754514486066,0.06192343556335403,0.8758316586665311,0.04833707741702982,0.00022448401084094698,0.0002222791427362127,0.4343833132180577,0,0.03924724215556991,0.0030846988858501084,0.00026435059616379043,0.000002434739243290751,0.0009456894959664228,0.43371522284943503,0.0006866223827905127,0.027996491586951066,0.026353570557397208,0.000050775404405458456,4.7550907791646396e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.02159709486776245,0.02069325845057546,0.000018619073272063546,0.0000012783444457124334,F28.A0EKQ,P8,
A.08.05.004.004,"Crème fraîche, 30% fat",Milk and dairy products,Cream and cream products,1000.00,3.144244240466898,1.2289499216961104,0.0033073756651414714,0.0454014622368549,0.0021644507089908006,3.0037510739168116,1.1040778367940163,0.002888344742249703,0.0453556511135394,0.002157501771934762,2.9375629496998674,0.04346230411425701,0.00441750586528729,0.003036601747552481,0.2472187232400361,4.420739749268129e-13,0.0016326787867381365,0.028207293911947262,16.051856008887118,0.2128445157971817,0.07415575481448318,0.27661417755634826,0.9629072729256799,0.05178972580137104,1.1353666480150757,0.2900729790066709,0.12835451264879014,0.06634653810027627,0.9383910628100782,0.05178972580137104,0.00024051858303184587,0.0002381562243483201,0.46541069271036273,0,0.04205061659315096,0.003305034520388436,0.0002832327815898996,0.0000026086491891096585,0.0010132387456276482,0.46469488160115996,0.0007356668386673373,0.027996491586951066,0.026353570557397208,0.000050775404405458456,4.7550907791646396e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.02313974450001707,0.022171348338793716,0.00001994900707621349,0.0000013696547631948387,F28.A0EKQ,P8,
A.08.05.004.005,"Crème fraîche, >30% fat",Milk and dairy products,Cream and cream products,1000.00,4.153207847312115,1.6043663170031717,0.0042768069155953775,0.06052001261861766,0.002884074518393855,4.005001432589957,1.4721037826496397,0.0038511263236735496,0.06047420149530216,0.0028766690297497653,3.9167506002852535,0.05794973882915054,0.005890007821413803,0.004048802330778515,0.3296249643777325,5.894319666722343e-13,0.0021769050493651403,0.037609725222511374,21.402474682261584,0.28379268777923927,0.09887433976994722,0.3688189034730076,1.2838763641255846,0.06905296774724565,1.5138221976183528,0.3867639720765781,0.1711393502283362,0.08846205081584921,1.2511880839657286,0.06905296774724565,0.00032069144409858214,0.0003175416325199965,0.6205475903890794,0,0.05606748880067974,0.004406712694622421,0.00037764370885262025,0.000003478198919421562,0.0013509849944066197,0.6195931755766421,0.000980889118394772,0.027996491586951066,0.026353570557397208,0.000050775404405458456,4.7550907791646396e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.03085299267208869,0.029561797790231593,0.000026598676106272753,0.0000018262063512460375,F28.A0EKQ,P8,
A.08.06.001.001,"Yoghurt, cow milk, > 3% fat",Milk and dairy products,Fermented milk products,1000.00,1.3130905810351168,0.5468817579187727,0.0016145403558350405,0.01792909640123021,0.0008571791856382574,1.1843493818273427,0.4353269865971848,0.001138845805064348,0.017883285277914707,0.0008506816400569346,1.1582520581571658,0.01713675725578379,0.0017417789330823085,0.0011973020779914374,0.09747590091201765,1.7430540215964222e-13,0.0006437491204204495,0.01112185739947974,6.329088287771173,0.0839224904149676,0.029238881722295967,0.1090662382240443,0.37966482753829056,0.0204201773810369,0.4476638558369693,0.11437291070973776,0.05060891664105803,0.02615978469979655,0.36999832802463406,0.0204201773810369,0.00009483410180202042,0.00009390264710499726,0.18350683949605445,0,0.016580142808776642,0.0013031424691380665,0.00011167588842567534,0.0000010285646108809307,0.00039951003012470406,0.18322460224542103,0.00029006616865571424,0.03026049602852975,0.026465661641541044,0.00011952234289728211,8.537310206948723e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.009123772716126497,0.00874194367414357,0.000007865696463313882,5.400413457002757e-7,F28.A0CQZ,P8,
A.08.06.001.002,"Yoghurt, cow milk, 1 - 3% fat",Milk and dairy products,Fermented milk products,1000.00,1.3130905810351168,0.5468817579187727,0.0016145403558350405,0.01792909640123021,0.0008571791856382574,1.1843493818273427,0.4353269865971848,0.001138845805064348,0.017883285277914707,0.0008506816400569346,1.1582520581571658,0.01713675725578379,0.0017417789330823085,0.0011973020779914374,0.09747590091201765,1.7430540215964222e-13,0.0006437491204204495,0.01112185739947974,6.329088287771173,0.0839224904149676,0.029238881722295967,0.1090662382240443,0.37966482753829056,0.0204201773810369,0.4476638558369693,0.11437291070973776,0.05060891664105803,0.02615978469979655,0.36999832802463406,0.0204201773810369,0.00009483410180202042,0.00009390264710499726,0.18350683949605445,0,0.016580142808776642,0.0013031424691380665,0.00011167588842567534,0.0000010285646108809307,0.00039951003012470406,0.18322460224542103,0.00029006616865571424,0.03026049602852975,0.026465661641541044,0.00011952234289728211,8.537310206948723e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.009123772716126497,0.00874194367414357,0.000007865696463313882,5.400413457002757e-7,F28.A0CQZ,P8,
A.08.06.001.003,"Yoghurt, cow milk, < 1% fat",Milk and dairy products,Fermented milk products,1000.00,1.3130905810351168,0.5468817579187727,0.0016145403558350405,0.01792909640123021,0.0008571791856382574,1.1843493818273427,0.4353269865971848,0.001138845805064348,0.017883285277914707,0.0008506816400569346,1.1582520581571658,0.01713675725578379,0.0017417789330823085,0.0011973020779914374,0.09747590091201765,1.7430540215964222e-13,0.0006437491204204495,0.01112185739947974,6.329088287771173,0.0839224904149676,0.029238881722295967,0.1090662382240443,0.37966482753829056,0.0204201773810369,0.4476638558369693,0.11437291070973776,0.05060891664105803,0.02615978469979655,0.36999832802463406,0.0204201773810369,0.00009483410180202042,0.00009390264710499726,0.18350683949605445,0,0.016580142808776642,0.0013031424691380665,0.00011167588842567534,0.0000010285646108809307,0.00039951003012470406,0.18322460224542103,0.00029006616865571424,0.03026049602852975,0.026465661641541044,0.00011952234289728211,8.537310206948723e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.009123772716126497,0.00874194367414357,0.000007865696463313882,5.400413457002757e-7,F28.A0CQZ,P8,
A.08.06.002.001,"Yoghurt, cow milk, with fruit, > 3% fat",Milk and dairy products,Fermented milk products,1000.00,1.2759084985856628,0.5710304136151806,0.0016338828103455451,0.015890401879547936,0.000832042221517915,1.1336924866301386,0.44650393956080847,0.0011479660306721814,0.015844590756232433,0.0008248176151539314,1.2212134990505052,0.0163342750606235,0.0018300076657690135,0.03748849116192764,0.1312673157642615,2.023995694522907e-13,0.0006403428822405875,0.00985396565593905,5.607572222965259,0.08177647208271879,0.04540080239794777,0.11287035573192802,0.3775651414560934,0.018115139801067895,0.39663017627155484,0.10133439888882767,0.04930753568452596,0.04064675033424239,0.36666266879328824,0.018115139801067895,0.00009260574319409897,0.0001446633825043295,0.1626559600747226,0,0.014690006528576103,0.001154584227656327,0.00010882522069966558,0.0000016230156229903163,0.00041344452649057836,0.16233804054077422,0.00025699862542896283,0.03310594342117984,0.029251153619984024,0.00012074057143758261,9.403691295086132e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.01975313807122668,0.018928154428484854,0.000016869696825684405,0.0000011804640195473739,F28.A0CQZ$F28.A0C04,P8,
A.08.06.002.002,"Yoghurt cow milk, with fruit, 1 - 3% fat",Milk and dairy products,Fermented milk products,1000.00,1.2759084985856628,0.5710304136151806,0.0016338828103455451,0.015890401879547936,0.000832042221517915,1.1336924866301386,0.44650393956080847,0.0011479660306721814,0.015844590756232433,0.0008248176151539314,1.2212134990505052,0.0163342750606235,0.0018300076657690135,0.03748849116192764,0.1312673157642615,2.023995694522907e-13,0.0006403428822405875,0.00985396565593905,5.607572222965259,0.08177647208271879,0.04540080239794777,0.11287035573192802,0.3775651414560934,0.018115139801067895,0.39663017627155484,0.10133439888882767,0.04930753568452596,0.04064675033424239,0.36666266879328824,0.018115139801067895,0.00009260574319409897,0.0001446633825043295,0.1626559600747226,0,0.014690006528576103,0.001154584227656327,0.00010882522069966558,0.0000016230156229903163,0.00041344452649057836,0.16233804054077422,0.00025699862542896283,0.03310594342117984,0.029251153619984024,0.00012074057143758261,9.403691295086132e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.01975313807122668,0.018928154428484854,0.000016869696825684405,0.0000011804640195473739,F28.A0CQZ$F28.A0C04,P8,
A.08.06.002.003,"Yoghurt, cow milk, with fruit, < 1% fat",Milk and dairy products,Fermented milk products,1000.00,1.2759084985856628,0.5710304136151806,0.0016338828103455451,0.015890401879547936,0.000832042221517915,1.1336924866301386,0.44650393956080847,0.0011479660306721814,0.015844590756232433,0.0008248176151539314,1.2212134990505052,0.0163342750606235,0.0018300076657690135,0.03748849116192764,0.1312673157642615,2.023995694522907e-13,0.0006403428822405875,0.00985396565593905,5.607572222965259,0.08177647208271879,0.04540080239794777,0.11287035573192802,0.3775651414560934,0.018115139801067895,0.39663017627155484,0.10133439888882767,0.04930753568452596,0.04064675033424239,0.36666266879328824,0.018115139801067895,0.00009260574319409897,0.0001446633825043295,0.1626559600747226,0,0.014690006528576103,0.001154584227656327,0.00010882522069966558,0.0000016230156229903163,0.00041344452649057836,0.16233804054077422,0.00025699862542896283,0.03310594342117984,0.029251153619984024,0.00012074057143758261,9.403691295086132e-7,0.08935693046311799,0.07634716600590329,0.0003483065114100967,0.000045811123315502245,0.000005103773214927681,0.01975313807122668,0.018928154428484854,0.000016869696825684405,0.0000011804640195473739,F28.A0CQZ$F28.A0C04,P8,
