Code,Name,L1 Category,L2 Category,Amount (g),"Carbon footprint, total (kg CO2e)","Carbon dioxide, total (kg CO2)","Methane, fossil, total (kg CH4)","Methane, biogenic, total (kg CH4)","Nitrous oxide, total (kg N2O)","Carbon footprint, primary production (kg CO2e)","Carbon dioxide, primary production (kg CO2)","Methane, fossil, primary production (kg CH4)","Methane, biogenic, primary production (kg CH4)","Nitrous oxide, primary production (kg N2O)",Cropland (m2*year),New N input (kg N),New P input (kg P),Water (m3),Pesticides (g a.i),Biodiversity (E/MSY),Ammonia (kg NH3),Animal welfare (index),Antibiotics (index),Mineral fertiliser production (kg CO2e),Capital goods (kg CO2e),Soil emissions (kg CO2e),Energy primary production (kg CO2e),Land use change (kg CO2e),Enteric fermentation (kg CO2e),Manure management (kg CO2e),Mineral fertiliser production (kg CO2),Capital goods (kg CO2),Energy primary production (kg CO2),Land use change (kg CO2),"Mineral fertiliser production (kg CH4, fossil)","Capital goods (kg CH4, fossil)","Energy primary production (kg CH4, fossil)","Soil emissions (kg CH4, biogenic)","Enteric fermentation (kg CH4, biogenic)","Manure management (kg CH4, biogenic)",Mineral fertiliser production (kg N2O),Capital goods (kg N2O),Soil emissions (kg N2O),Energy primary production (kg N2O),Manure management (kg N2O),Processing (kg CO2e),Processing (kg CO2),"Processing (kg CH4, fossil)",Processing (kg N2O),Packaging (kg CO2e),Packaging (kg CO2),"Packaging (kg CH4, fossil)","Packaging (kg CH4, biogenic)",Packaging (kg N2O),Transports (kg CO2e),Transports (kg CO2),"Transports (kg CH4, fossil)",Transports (kg N2O),Processes,Packaging,RPCs with missing data
A.01.02.001,Wheat grain,Grains and grain-based products,Grains for human consumption,1000.00,0.7019385573002674,0.44086887008532444,0.0008316869820403144,0.0000041134970068027204,0.0008651075118350111,0.5320629703133876,0.28428179153382327,0.00046326087948579653,0,0.0008570549617981231,3.0528923522400944,0.03348778699587481,0.0030642419473349497,0.015590422093329679,0.2364176337622077,1.270694129905683e-12,0.0020358767056712496,0,0,0.2141470425077418,0.042926665954339846,0.15474356115444093,0.12024570069686506,0,0,0,0.12904828420136594,0.038465648039320434,0.11676785929313689,0,0.00024527959260853656,0.0001353420949531645,0.00008263919192409534,0,0,0,0.0002849429540170019,0.000001567118994194536,0.0005668262313349478,0.0000037186574519782904,0,0.02692034014244112,0.024318376247936566,0.00007813575036193693,0.00000100189939091148,0.044463208559146004,0.03784807323006802,0.00020596676553288022,0.0000041134970068027204,0.0000013416164725804992,0.09849203828529275,0.09442062907349659,0.00008432358665970068,0.000005709034173395921,F28.A0BZV,P14,
A.01.02.001.001,Wheat germ,Grains and grain-based products,Grains for human consumption,1000.00,3.6826242180133857,2.4477955830645812,0.0055755600880860266,0.0000041134970068027204,0.003914160732251492,2.394283366410244,1.2792680619022045,0.002084673957686084,0,0.0038567473280915537,13.738015585080424,0.15069504148143664,0.013789088763007273,0.07015689941998354,1.0638793519299348,5.718123584575572e-12,0.009161445175520623,0,0,0.9636616912848381,0.19316999679452931,0.6963460251949842,0.5411056531358928,0,0,0,0.5807172789061466,0.17309541617694194,0.525455366819116,0,0.0011037581667384146,0.0006090394272892403,0.0003718763636584291,0,0,0,0.0012822432930765083,0.000007052035473875413,0.0025507180410072653,0.000016733958533902307,0,0.8006634707601782,0.7057866171015739,0.0029054632248984085,0.000030381133907075806,0.044463208559146004,0.03784807323006802,0.00020596676553288022,0.0000041134970068027204,0.0000013416164725804992,0.4432141722838175,0.4248928308307347,0.000379456139968653,0.000025690653780281638,F28.A0BZV$F28.A0C03,P14,
A.01.02.001.002,"Wheat grain, Durum",Grains and grain-based products,Grains for human consumption,1000.00,0.6945883243209243,0.4458172033399496,0.000838941098244043,0.0000041134970068027204,0.0008192659774143535,0.526282842391589,0.29074125310311644,0.00047148428791309824,0,0.0008113236538778834,3.3552749773830226,0.03348778699587481,0.0030642419473349497,0.02151517814725174,0.20744450233921577,1.6166103458350601e-12,0.00203587670567125,0,0,0.21420793621479017,0.042926665954339846,0.142184112571614,0.12696412765084497,0,0,0,0.12908086312468356,0.03846564803932044,0.12319474193911244,0,0.0002454331867264343,0.00013534209495316452,0.00009070900623349948,0,0,0,0.00028502990522219366,0.0000015671189941945362,0.0005208209251707468,0.000003905704490747902,0,0.02692034014244112,0.024318376247936566,0.00007813575036193693,0.00000100189939091148,0.044463208559146004,0.03784807323006802,0.00020596676553288022,0.0000041134970068027204,0.0000013416164725804992,0.09692193322774817,0.09290950075882859,0.00008335429443612763,0.000005598807672977929,F28.A0BZV,P14,
A.01.02.001.003,"Wheat grain, soft",Grains and grain-based products,Grains for human consumption,1000.00,0.7019385573002674,0.44086887008532444,0.0008316869820403144,0.0000041134970068027204,0.0008651075118350111,0.5320629703133876,0.28428179153382327,0.00046326087948579653,0,0.0008570549617981231,3.0528923522400944,0.03348778699587481,0.0030642419473349497,0.015590422093329679,0.2364176337622077,1.270694129905683e-12,0.0020358767056712496,0,0,0.2141470425077418,0.042926665954339846,0.15474356115444093,0.12024570069686506,0,0,0,0.12904828420136594,0.038465648039320434,0.11676785929313689,0,0.00024527959260853656,0.0001353420949531645,0.00008263919192409534,0,0,0,0.0002849429540170019,0.000001567118994194536,0.0005668262313349478,0.0000037186574519782904,0,0.02692034014244112,0.024318376247936566,0.00007813575036193693,0.00000100189939091148,0.044463208559146004,0.03784807323006802,0.00020596676553288022,0.0000041134970068027204,0.0000013416164725804992,0.09849203828529275,0.09442062907349659,0.00008432358665970068,0.000005709034173395921,F28.A0BZV,P14,
A.01.02.001.004,Bulgur wheat,Grains and grain-based products,Grains for human consumption,1000.00,0.7215086644633653,0.47013557958788615,0.00091707684860598,0.0000041134970068027204,0.000820267876805265,0.526282842391589,0.29074125310311644,0.00047148428791309824,0,0.0008113236538778834,3.3552749773830226,0.03348778699587481,0.0030642419473349497,0.02151517814725174,0.20744450233921577,1.6166103458350601e-12,0.00203587670567125,0,0,0.21420793621479017,0.042926665954339846,0.142184112571614,0.12696412765084497,0,0,0,0.12908086312468356,0.03846564803932044,0.12319474193911244,0,0.0002454331867264343,0.00013534209495316452,0.00009070900623349948,0,0,0,0.00028502990522219366,0.0000015671189941945362,0.0005208209251707468,0.000003905704490747902,0,0.05384068028488224,0.04863675249587313,0.00015627150072387386,0.00000200379878182296,0.044463208559146004,0.03784807323006802,0.00020596676553288022,0.0000041134970068027204,0.0000013416164725804992,0.09692193322774817,0.09290950075882859,0.00008335429443612763,0.000005598807672977929,F28.A0BZV,P14,
A.01.02.002.001,"Barley grain, whole",Grains and grain-based products,Grains for human consumption,1000.00,0.6563687171149639,0.4062020948504135,0.0007811487744654173,0.0000041134970068027204,0.0008306861698399168,0.4995641081190279,0.2621722921388715,0.0004245081693306001,0,0.0008232288371212615,2.912901504886798,0.029214101510052035,0.0043321261215507525,0.002616784204575029,0.31952479832019437,1.0811356876804194e-12,0.0017760596945016645,0,0,0.18694683946710614,0.04292666595433984,0.15542751916847966,0.11426308352910229,0,0,0,0.11264829979140822,0.03846564803932043,0.11105834430814292,0,0.0002143027755203855,0.00013534209495316452,0.00007486329885705029,0,0,0,0.0002487630658065583,0.0000015671189941945367,0.0005693315720457123,0.0000035670802747961563,0,0.02692034014244112,0.024318376247936566,0.00007813575036193693,0.00000100189939091148,0.044463208559146004,0.03784807323006802,0.00020596676553288022,0.0000041134970068027204,0.0000013416164725804992,0.08542106029434898,0.08186335323353741,0.00007253808924000001,0.000005113816855163266,F28.A0BZV,P14,
A.01.02.002.002,"Barley, pearled",Grains and grain-based products,Grains for human consumption,1000.00,0.8496751277443093,0.5307302254019521,0.0010705706495158442,0.0000041134970068027204,0.0010510286907238142,0.6318986403597584,0.3316217323264586,0.000536960383386276,0,0.0010413021560746836,3.68452911353131,0.036952917000064825,0.005479706331149546,0.003309970340366954,0.40416691739521377,1.3675285313469626e-12,0.002246537907575155,0,0,0.23646905724194256,0.05429793976564446,0.19660026899620991,0.14453137435596147,0,0,0,0.14248883440615226,0.04865519820493641,0.14047769971536997,0,0.00027107158075573556,0.00017119421590625777,0.0000946945867242829,0,0,0,0.0003146604019387156,0.0000019822488157566693,0.0007201475054806214,0.000004511999839589658,0,0.08789221853105601,0.0793970666118881,0.0002551054113566879,0.0000032711013213868915,0.044463208559146004,0.03784807323006802,0.00020596676553288022,0.0000041134970068027204,0.0000013416164725804992,0.08542106029434898,0.08186335323353741,0.00007253808924000001,0.000005113816855163266,F28.A0BZV,P14,
A.01.02.003,Corn grain,Grains and grain-based products,Grains for human consumption,1000.00,0.5971175560957467,0.38527727174119125,0.0008120668002031977,0.0000041134970068027204,0.0006869217190084854,0.4480160067855129,0.24862773211159483,0.0004618303164720812,0,0.000679947733491026,1.5328307971655524,0.028449966611701114,0.007974611853279854,0.1373925811792123,0.25728081328878794,5.579470500837755e-13,0.001729604416948246,0,0,0.18241970277676553,0.04292666595433984,0.11799091280117358,0.10467872525323385,0,0,0,0.10989588586348836,0.038465648039320434,0.10026619820878602,0,0.00020961227826778663,0.0001353420949531645,0.00011687594325113004,0,0,0,0.00024277425282379897,0.0000015671189941945362,0.0004322011457918455,0.0000034052158811871815,0,0.02692034014244112,0.024318376247936566,0.00007813575036193693,0.00000100189939091148,0.044463208559146004,0.03784807323006802,0.00020596676553288022,0.0000041134970068027204,0.0000013416164725804992,0.07771800060864664,0.07448309015159184,0.00006613396783629932,0.000004630469653967346,F28.A0BZV,P14,
A.01.02.004,Rye grain,Grains and grain-based products,Grains for human consumption,1000.00,0.6557490368785059,0.41937629328990766,0.0008729155176871734,0.0000041134970068027204,0.0007701421126092932,0.4740695057794319,0.25151382337448813,0.0004952277125322203,0,0.0007611644563058012,3.614511670119868,0.02268556737397997,0.0016715681222932606,0.000014609869245490525,0.00935082171258338,1.0348722739694928e-12,0.0013791600554945837,0,0,0.14539027761388282,0.042926665954339846,0.15346920004983144,0.13228336216137826,0,0,0,0.08759270152077393,0.03846564803932043,0.12545547381439381,0,0.00016696909651527463,0.0001353420949531645,0.0001929165210637811,0,0,0,0.0001934868022599038,0.0000015671189941945358,0.0005621582419407747,0.000003952293110928576,0,0.02692034014244112,0.024318376247936566,0.00007813575036193693,0.00000100189939091148,0.044463208559146004,0.03784807323006802,0.00020596676553288022,0.0000041134970068027204,0.0000013416164725804992,0.110295982397487,0.10569602043741495,0.00009358528926013606,0.00000663414044,F28.A0BZV,P14,
A.01.02.005,Spelt grain,Grains and grain-based products,Grains for human consumption,1000.00,0.7019385573002674,0.44086887008532444,0.0008316869820403144,0.0000041134970068027204,0.0008651075118350111,0.5320629703133876,0.28428179153382327,0.00046326087948579653,0,0.0008570549617981231,3.0528923522400944,0.03348778699587481,0.0030642419473349497,0.015590422093329679,0.2364176337622077,1.270694129905683e-12,0.0020358767056712496,0,0,0.2141470425077418,0.042926665954339846,0.15474356115444093,0.12024570069686506,0,0,0,0.12904828420136594,0.038465648039320434,0.11676785929313689,0,0.00024527959260853656,0.0001353420949531645,0.00008263919192409534,0,0,0,0.0002849429540170019,0.000001567118994194536,0.0005668262313349478,0.0000037186574519782904,0,0.02692034014244112,0.024318376247936566,0.00007813575036193693,0.00000100189939091148,0.044463208559146004,0.03784807323006802,0.00020596676553288022,0.0000041134970068027204,0.0000013416164725804992,0.09849203828529275,0.09442062907349659,0.00008432358665970068,0.000005709034173395921,F28.A0BZV,P14,
