Code,Name,L1 Category,L2 Category,Amount (g),"Carbon footprint, total (kg CO2e)","Carbon dioxide, total (kg CO2)","Methane, fossil, total (kg CH4)","Methane, biogenic, total (kg CH4)","Nitrous oxide, total (kg N2O)","Carbon footprint, primary production (kg CO2e)","Carbon dioxide, primary production (kg CO2)","Methane, fossil, primary production (kg CH4)","Methane, biogenic, primary production (kg CH4)","Nitrous oxide, primary production (kg N2O)",Cropland (m2*year/kg),New N input (kg N/kg),New P input (kg P/kg),Water (m3/kg),Pesticides (g a.i/kg),Biodiversity (E/MSY/kg),Ammonia (kg NH3/kg),Animal welfare (index),Antibiotics (index),Mineral fertiliser production (kg CO2e),Capital goods (kg CO2e),Soil emissions (kg CO2e),Energy primary production (kg CO2e),Land use change (kg CO2e),Enteric fermentation (kg CO2e),Manure management (kg CO2e),Mineral fertiliser production (kg CO2),Capital goods (kg CO2),Energy primary production (kg CO2),Land use change (kg CO2),"Mineral fertiliser production (kg CH4, fossil)","Capital goods (kg CH4, fossil)","Energy primary production (kg CH4, fossil)","Soil emissions (kg CH4, biogenic)","Enteric fermentation (kg CH4, biogenic)","Manure management (kg CH4, biogenic)",Mineral fertiliser production (kg N2O),Capital goods (kg N2O),Soil emissions (kg N2O),Energy primary production (kg N2O),Manure management (kg N2O),Processing (kg CO2e),Processing (kg CO2),"Processing (kg CH4, fossil)",Processing (kg N2O),Packaging (kg CO2e),Packaging (kg CO2),"Packaging (kg CH4, fossil)","Packaging (kg CH4, biogenic)",Packaging (kg N2O),Transports (kg CO2e),Transports (kg CO2),"Transports (kg CH4, fossil)",Transports (kg N2O),Processes,Packaging,RPCs with missing data
A.06.01.001,Beef meat (Bos spp.),Meat and meat products (including edible offal),Livestock meat,1000,31.60046935861368,5.256588761599273,0.02158455496741518,0.7155755267560845,0.02337040926969119,31.34881280405888,5.047968978989513,0.02021493245866448,0.7155496446477793,0.02336482976690722,30.641378851038116,0.6352555265683107,0.02143265078704311,0.2062215452619704,1.2926177528416725,1.4585600515262606e-10,0.16999811767923645,3.7234739714275e-4,2.0379654131467424,1.7718480136466146,0.9809128981233524,3.7749738167138966,3.7310517292607464,0.2323976477280024,17.71629198082651,3.1413367126507428,1.0805212560887074,0.8746689944646837,3.6719183767002215,0.2323028521367942,0.00122896689939206,0.00309145110358803,1.896478042571388,0,0.6561589623902652,0.0593906822372419,0.00239818166051714,5.169409129362e-5,0.01382774293599067,1.895140444647746,0.00563292445327818,0,0,0,0,0.16715054694313022,0.12759129249757725,0.00129763774812734,2.588210830524e-5,6.990206121488763e-7,0.08450600761166767,0.08102849011218399,7.198476062336e-5,4.88048217182e-6,,P9,
A.06.01.003,Pork / piglet meat (Sus scrofa),Meat and meat products (including edible offal),Livestock meat,1000,5.443948324870632,2.4110175183383427,0.00401023190861356,0.04399159156572153,0.00632543795162609,5.221625813210777,2.230543422575527,0.00266569933069539,0.04396570945741628,0.00632147264704427,14.519617822268929,0.14427254770007106,0.01847433204036264,0.3130679589062068,1.5295638619578669,1.2078679893529403e-10,0.06098929634375619,0.00198585278476136,4.891116991303951,0.611589675948994,0.2077031583704508,1.0761243000525618,1.5774436441842858,0.15825218852000622,0.3485732581279602,1.2419200331077769,0.3735662476285983,0.18578277251338737,1.5247464135248223,0.15825218852000622,5.5635651617874e-4,6.7137112934725e-4,0.21613486072526147,0,0.01288281261565335,0.03108204875828236,8.1123349982e-4,7.02663768765e-6,0.00394184738604003,0.2150161231739633,0.00147761551254318,0,0,0,0,0.16715054694313022,0.12759129249757725,0.00129763774812734,2.588210830524e-5,6.990206121488763e-7,0.05517196471672522,0.05288280326523877,4.689482979082e-5,3.26628396966e-6,,P9,
A.06.01.004,Mutton / lamb meat (Ovis aries),Meat and meat products (including edible offal),Livestock meat,1000,37.09976756194081,8.74403939588526,0.01759769839928772,0.7781549812305812,0.02501705685811397,36.73591347714554,8.427673997284499,0.01613190897278556,0.778129099122276,0.02500566731833189,29.949052899499723,1.0894199526643344,0.04460973868315963,0.04394410042940622,2.8335278987005226,1.1949525427011786e-10,0.11295264684455245,0.00484051616285581,1.6303723300209303,2.476973746909993,1.7872647946056337,5.097736511118638,4.560706258013202,1.1889041394879798,20.484617384404466,1.1397106469553209,1.478446671978727,1.5934295215841,4.479575011171566,1.1889041394879798,0.00273194817810227,0.00565317008554137,1.7499903570930877,0,0.7586895328725276,0.01944464939463569,0.00335788897585905,9.269661966611e-5,0.01867302751973785,1.748260029007198,0.00225232778226376,0,0,0,0,0.16715054694313022,0.12759129249757725,0.00129763774812734,2.588210830524e-5,6.990206121488763e-7,0.1967035378521438,0.18877410610318357,1.6815167837481e-4,1.069051916992e-5,,P9,
A.06.02.001,Chicken meat (Gallus domesticus),Meat and meat products (including edible offal),Poultry,1000,2.297638151710297,1.401579582902069,0.00269573377823278,0.00292224839487968,0.00269588705378866,2.0708410541920204,1.2168007538971533,0.00134729644347005,0.00289636628657444,0.0026917258119821,7.255579919616817,0.0843817808598213,0.01119315579147486,0.03120003141122641,0.8132813026722626,7.041424392626922e-11,0.04480203861027376,0.05113570920760504,2.445558496272554,0.3017027139723278,0.1128996197753868,0.5686521102507405,0.7502520816255,0.21085073003258128,0,0.12649751103927287,0.18672987470054997,0.099978585887471,0.7312506069126046,0.21070376887097989,2.779138914374e-4,4.0050472103402e-4,0.22517969043533864,0,0,0.00289636628657444,3.9044885899518e-4,3.78954908564e-6,0.00208297509128303,0.22478589395190335,1.7669993963007e-4,0,0,0,0,0.16715054694313022,0.12759129249757725,0.00129763774812734,2.588210830524e-5,6.990206121488763e-7,0.0596465505751462,0.05718753650733848,5.079958663539e-5,3.4622211944e-6,,P9,
A.06.06.003,Pork liver,Meat and meat products (including edible offal),"Edible offal, farmed animals",1000,5.443948324870632,2.4110175183383427,0.00401023190861356,0.04399159156572153,0.00632543795162609,5.221625813210777,2.230543422575527,0.00266569933069539,0.04396570945741628,0.00632147264704427,14.519617822268929,0.14427254770007106,0.01847433204036264,0.3130679589062068,1.5295638619578669,1.2078679893529403e-10,0.06098929634375619,0.00198585278476136,4.891116991303951,0.611589675948994,0.2077031583704508,1.0761243000525618,1.5774436441842858,0.15825218852000622,0.3485732581279602,1.2419200331077769,0.3735662476285983,0.18578277251338737,1.5247464135248223,0.15825218852000622,5.5635651617874e-4,6.7137112934725e-4,0.21613486072526147,0,0.01288281261565335,0.03108204875828236,8.1123349982e-4,7.02663768765e-6,0.00394184738604003,0.2150161231739633,0.00147761551254318,0,0,0,0,0.16715054694313022,0.12759129249757725,0.00129763774812734,2.588210830524e-5,6.990206121488763e-7,0.05517196471672522,0.05288280326523877,4.689482979082e-5,3.26628396966e-6,,P9,
A.07.01.001,Herring (Clupea),"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,1000,5.000158637284557,4.978391020056652,6.889494670947e-4,1.845318837881e-5,2.70581326832e-6,4.885889726874821,4.885889726874821,0,0,0,0,0,0,0,0,0,0,0.07244532582757761,0,0,0,0,4.885889726874821,0,0,0,0,0,4.885889726874821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10602834309844976,0.08460551209774662,6.8186277441659e-4,1.845318837881e-5,2.21642577604e-6,0.00824056731128534,0.00789578108408445,7.0866926781e-6,4.893874922829978e-7,,P1,
A.07.01.010,Perch (Perca),"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,1000,12.866133396839816,12.834029810344443,9.1150614149895e-4,1.845318837881e-5,1.627277433142e-5,12.491652487961476,12.491652487961476,0,0,0,0,0,0,0,0,0,0,0.04031739872143449,0,0,0,0,12.491652487961476,0,0,0,0,0,12.491652487961476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10602834309844976,0.08460551209774662,6.8186277441659e-4,1.845318837881e-5,2.21642577604e-6,0.26845256577989257,0.2577718102852204,2.2964336708235e-4,1.405634855537e-5,,P1,
A.07.04.001,Crab (Cancer spp.),"Fish and other seafood (including amphibians, reptiles, snails and insects)",Crustaceans,1000,15.4655215217993,15.43705874806746,7.5647880972959e-4,1.420689776515e-5,2.027882403751e-5,15.06451966859098,15.06451966859098,0,0,0,0,0,0,0,0,0,0,0.10873098467686863,0,0,0,0,15.06451966859098,0,0,0,0,0,15.06451966859098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1325492874284276,0.11476726919125815,5.2683544264724e-4,1.420689776515e-5,6.22247548213e-6,0.26845256577989257,0.2577718102852204,2.2964336708235e-4,1.405634855537e-5,,P2,
A.07.05.002,Octopus (Octopus vulgaris),"Fish and other seafood (including amphibians, reptiles, snails and insects)",Water molluscs,1000,10.71337388200502,10.684911108273178,7.5647880972959e-4,1.420689776515e-5,2.027882403751e-5,10.3123720287967,10.3123720287967,0,0,0,0,0,0,0,0,0,0,0.00604760980821517,0,0,0,0,10.3123720287967,0,0,0,0,0,10.3123720287967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1325492874284276,0.11476726919125815,5.2683544264724e-4,1.420689776515e-5,6.22247548213e-6,0.26845256577989257,0.2577718102852204,2.2964336708235e-4,1.405634855537e-5,,P2,
A.07.06.004,Snail (Helix sp.),"Fish and other seafood (including amphibians, reptiles, snails and insects)","Amphibians, reptiles, snails, insects",1000,14.807922730605036,14.755509135255716,0.00159857989257933,2.730420216816e-5,1.479377689346e-5,14.363135521896128,14.363135521896128,0,0,0,0,0,0,0,0,0,0,1.0472444317892609,0,0,0,0,14.363135521896128,0,0,0,0,0,14.363135521896128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17633464292901646,0.13460180307436717,0.00136893652549697,2.730420216816e-5,7.374283380911222e-7,0.26845256577989257,0.2577718102852204,2.2964336708235e-4,1.405634855537e-5,,P9,
