Code,Name,L1 Category,L2 Category,Amount (g),"Carbon footprint, total (kg CO2e)","Carbon dioxide, total (kg CO2)","Methane, fossil, total (kg CH4)","Methane, biogenic, total (kg CH4)","Nitrous oxide, total (kg N2O)","Carbon footprint, primary production (kg CO2e)","Carbon dioxide, primary production (kg CO2)","Methane, fossil, primary production (kg CH4)","Methane, biogenic, primary production (kg CH4)","Nitrous oxide, primary production (kg N2O)",Cropland (m2*year/kg),New N input (kg N/kg),New P input (kg P/kg),Water (m3/kg),Pesticides (g a.i/kg),Biodiversity (E/MSY/kg),Ammonia (kg NH3/kg),Animal welfare (index),Antibiotics (index),Mineral fertiliser production (kg CO2e),Capital goods (kg CO2e),Soil emissions (kg CO2e),Energy primary production (kg CO2e),Land use change (kg CO2e),Enteric fermentation (kg CO2e),Manure management (kg CO2e),Mineral fertiliser production (kg CO2),Capital goods (kg CO2),Energy primary production (kg CO2),Land use change (kg CO2),"Mineral fertiliser production (kg CH4, fossil)","Capital goods (kg CH4, fossil)","Energy primary production (kg CH4, fossil)","Soil emissions (kg CH4, biogenic)","Enteric fermentation (kg CH4, biogenic)","Manure management (kg CH4, biogenic)",Mineral fertiliser production (kg N2O),Capital goods (kg N2O),Soil emissions (kg N2O),Energy primary production (kg N2O),Manure management (kg N2O),Processing (kg CO2e),Processing (kg CO2),"Processing (kg CH4, fossil)",Processing (kg N2O),Packaging (kg CO2e),Packaging (kg CO2),"Packaging (kg CH4, fossil)","Packaging (kg CH4, biogenic)",Packaging (kg N2O),Transports (kg CO2e),Transports (kg CO2),"Transports (kg CH4, fossil)",Transports (kg N2O),Processes,Packaging,RPCs with missing data
A.06.01.001,Beef meat (Bos spp.),Meat and meat products (including edible offal),Livestock meat,1000,31.28981589288387,5.855895386003618,0.04292860808338299,0.727855718221208,0.9942991637480646,31.119134337539137,5.724920020727073,0.04162797490592326,0.7278298361129028,0.9942982534753332,30.09731377145399,0.6145132126957449,0.04033979425291142,0.7724172746923931,1.9080558500759055,3.310639338205394e-10,0.1846084521058369,0.2959215078454919,52.92387383722376,1.9792286200831108,0.9064718254092868,3.3062034284276867,4.089810447372431,0.48015944696970864,16.749039826808673,3.608220742468245,1.1641076109512036,0.7976051903424094,3.981971137710073,0.4798401355242246,0.00195749251013074,0.00285310825345639,1.5659814954799802,0,0.6203348084003213,0.06601450008187515,0.00277211623564106,8.734069272482e-5,0.01211063526896589,1.5633420945481948,0.00668801919508284,0,0,0,0,0.16715054694313022,0.12759129249757725,0.00129763774812734,2.588210830524e-5,6.990206121488763e-7,0.00353100840160211,0.00338407277896769,2.99542933239e-6,2.1125211915379217e-7,,P9,
A.06.01.003,Pork / piglet meat (Sus scrofa),Meat and meat products (including edible offal),Livestock meat,1000,7.148528195351232,3.24228811859941,0.00571352694177594,0.08245381012904905,0.00553012490989953,6.950987744117536,3.085573872261571,0.00439011254533905,0.08242792802074381,0.00552759875987098,14.73294330564979,0.1698586975198269,0.02610641838902472,0.48081184757985407,2.020160549937637,8.104009263765949e-11,0.05825035431687363,4.4755003424991155,160.1438869732878,0.6952575911914398,0.2113494790199654,0.8473793814030027,2.2930136067255247,0.29907047960496064,0.3451353687087206,2.2597818374639225,0.42129712140048986,0.1885892551330728,2.196153977591711,0.29907047960496064,7.5665874166887e-4,6.980382719624e-4,0.34005656898556497,0,0.012782791433656319,0.0696451365870875,9.2092322083962e-4,7.17466440444e-6,0.00310395377803297,0.33761733995138804,0.00138960860663941,0,0,0,0,0.16715054694313022,0.12759129249757725,0.00129763774812734,2.588210830524e-5,6.990206121488763e-7,0.03038990429056521,0.02912295384026217,2.577664830955e-5,1.8271294164e-6,,P9,
A.06.01.004,Mutton / lamb meat (Ovis aries),Meat and meat products (including edible offal),Livestock meat,1000,37.96636726036704,9.034969044841032,0.03143671192602886,0.7607069335385082,0.02730951280069829,37.68602298572509,8.798791524436492,0.03004254192564843,0.7606810514302029,0.02730247371168056,41.94245163215496,1.057250355442805,0.05371034403299998,0.29982385220557584,2.410334655028452,1.1656320599147664e-9,0.12046304132505002,3.739779574587136,56.70203366194357,2.816732362579545,1.7894537936925976,5.199511704653805,5.636600402864093,1.016944090193995,19.964306536355267,1.2624740953857945,1.6525229722493937,1.582579677949021,5.539027154319796,1.016944090193995,0.00317770905181027,0.0056906064127919,2.954061602666664,0,0.7394187606057502,0.02126229082445253,0.00391763245635972,1.3660822213325e-4,0.01904583041997732,2.951885236749994,0.00252158330815229,0,0,0,0,0.16715054694313022,0.12759129249757725,0.00129763774812734,2.588210830524e-5,6.990206121488763e-7,0.11319372769883113,0.10858622790696396,9.653225225308e-5,6.34006840558e-6,,P9,
A.06.02.001,Chicken meat (Gallus domesticus),Meat and meat products (including edible offal),Poultry,1000,2.1574240122188764,1.417642693952057,0.00307986278901983,0.00330113338625538,0.00204714580851697,1.9885214879648625,1.2883721476471175,0.00178073331360288,0.00327525127795014,0.00204634323468031,7.5073725354902,0.07140654730698973,0.01313861853983645,0.11350172632327436,0.9934106217852934,4.566568854849555e-11,0.05873746055779152,91.629108287862,81.92916992677499,0.2605517427424104,0.107724769744202,0.38955331135930665,0.9002594992779333,0.17771527262421954,0,0.15271689221678988,0.1592594379816715,0.09565744623581748,0.8663614410490355,0.17763137992160263,2.9064240987152e-4,3.7168567302078e-4,0.19022543487935065,0,0,0.00327525127795014,3.3930828185555e-4,3.63036795738e-6,0.00142693520644434,0.18936352918916885,2.3547658502613e-4,0,0,0,0,0.16715054694313022,0.12759129249757725,0.00129763774812734,2.588210830524e-5,6.990206121488763e-7,0.00175197731088393,0.00167925380736189,1.4917272896e-6,1.0355322451193821e-7,,P9,
A.06.06.003,Pork liver,Meat and meat products (including edible offal),"Edible offal, farmed animals",1000,7.148528195351232,3.24228811859941,0.00571352694177594,0.08245381012904905,0.00553012490989953,6.950987744117536,3.085573872261571,0.00439011254533905,0.08242792802074381,0.00552759875987098,14.73294330564979,0.1698586975198269,0.02610641838902472,0.48081184757985407,2.020160549937637,8.104009263765949e-11,0.05825035431687363,4.4755003424991155,160.1438869732878,0.6952575911914398,0.2113494790199654,0.8473793814030027,2.2930136067255247,0.29907047960496064,0.3451353687087206,2.2597818374639225,0.42129712140048986,0.1885892551330728,2.196153977591711,0.29907047960496064,7.5665874166887e-4,6.980382719624e-4,0.34005656898556497,0,0.012782791433656319,0.0696451365870875,9.2092322083962e-4,7.17466440444e-6,0.00310395377803297,0.33761733995138804,0.00138960860663941,0,0,0,0,0.16715054694313022,0.12759129249757725,0.00129763774812734,2.588210830524e-5,6.990206121488763e-7,0.03038990429056521,0.02912295384026217,2.577664830955e-5,1.8271294164e-6,,P9,
A.07.01.001,Herring (Clupea),"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,1000,5.2603706363124285,5.228267049817053,9.1150614149895e-4,1.845318837881e-5,1.627277433142e-5,4.885889727434087,4.885889727434087,0,0,0,0,0,0,0,0,0,0,10.71647450160913,0,0,0,0,4.885889727434087,0,0,0,0,0,4.885889727434087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10602834309844976,0.08460551209774662,6.8186277441659e-4,1.845318837881e-5,2.21642577604e-6,0.26845256577989257,0.2577718102852204,2.2964336708235e-4,1.405634855537e-5,,P1,
A.07.01.010,Perch (Perca),"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,1000,12.866133396614392,12.834029810119018,9.1150614149895e-4,1.845318837881e-5,1.627277433142e-5,12.49165248773605,12.49165248773605,0,0,0,0,0,0,0,0,0,0,5.911533488659383,0,0,0,0,12.49165248773605,0,0,0,0,0,12.49165248773605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10602834309844976,0.08460551209774662,6.8186277441659e-4,1.845318837881e-5,2.21642577604e-6,0.26845256577989257,0.2577718102852204,2.2964336708235e-4,1.405634855537e-5,,P1,
A.07.04.001,Crab (Cancer spp.),"Fish and other seafood (including amphibians, reptiles, snails and insects)",Crustaceans,1000,15.4655215160353,15.437058742303458,7.5647880972959e-4,1.420689776515e-5,2.027882403751e-5,15.06451966282698,15.06451966282698,0,0,0,0,0,0,0,0,0,0,15.663199131551892,0,0,0,0,15.06451966282698,0,0,0,0,0,15.06451966282698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1325492874284276,0.11476726919125815,5.2683544264724e-4,1.420689776515e-5,6.22247548213e-6,0.26845256577989257,0.2577718102852204,2.2964336708235e-4,1.405634855537e-5,,P2,
A.07.05.002,Octopus (Octopus vulgaris),"Fish and other seafood (including amphibians, reptiles, snails and insects)",Water molluscs,1000,10.713373881389511,10.68491110765767,7.5647880972959e-4,1.420689776515e-5,2.027882403751e-5,10.312372028181192,10.312372028181192,0,0,0,0,0,0,0,0,0,0,0.6175308593138156,0,0,0,0,10.312372028181192,0,0,0,0,0,10.312372028181192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1325492874284276,0.11476726919125815,5.2683544264724e-4,1.420689776515e-5,6.22247548213e-6,0.26845256577989257,0.2577718102852204,2.2964336708235e-4,1.405634855537e-5,,P2,
A.07.06.004,Snail (Helix sp.),"Fish and other seafood (including amphibians, reptiles, snails and insects)","Amphibians, reptiles, snails, insects",1000,14.807922736754698,14.755509141405378,0.00159857989257933,2.730420216816e-5,1.479377689346e-5,14.36313552804579,14.36313552804579,0,0,0,0,0,0,0,0,0,0,13.61306872416902,0,0,0,0,14.36313552804579,0,0,0,0,0,14.36313552804579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17633464292901646,0.13460180307436717,0.00136893652549697,2.730420216816e-5,7.374283380911222e-7,0.26845256577989257,0.2577718102852204,2.2964336708235e-4,1.405634855537e-5,,P9,
