Long code,FoodEx2 code,FoodEx2 name,SUA code,SUA name,Category,Country name,Country code,"Carbon footprint, primary production","Carbon dioxide, primary production","Methane, fossil, primary production","Methane, biogenic, primary production","Nitrous oxide, primary production",Land,N input,P input,Water,Pesticides,Biodiversity,Ammonia,Animal welfare,Antibiotics,Mineral fertiliser production (CO2e),Capital goods (CO2e),Soil emissions (CO2e),Energy primary production (CO2e),Land use change (CO2e),Enteric fermentation (CO2e),Manure management (CO2e),Mineral fertiliser production (CO2),Capital goods (CO2),Energy primary production (CO2),Land use change (CO2),"Mineral fertiliser production (CH4, fossil)","Capital goods (CH4, fossil)","Energy primary production (CH4, fossil)","Soil emissions (CH4, biogenic)","Enteric fermentation (CH4, biogenic)","Manure management (CH4, biogenic)",Mineral fertiliser production (N2O),Capital goods (N2O),Soil emissions (N2O),Energy primary production (N2O),Manure management (N2O)
A.05.06.014,A01LB,Avocados,1311,Avocados,Vegetables,Chile,CL,0.533114876,0.367558762,5.86E-04,0,5.43E-04,1.84847667,2.51E-02,1.42E-02,0.807702199,1.419630083,8.06E-12,1.53E-03,,,0.178230543,3.01E-02,0.081008437,0.206948345,3.68E-02,,,0.106223416,2.70E-02,0.197539095,3.68E-02,2.28E-04,9.50E-05,0.000262493,,,,2.39E-04,1.10E-06,0.000296734,5.81E-06,
A.05.06.014,A01LB,Avocados,1311,Avocados,Vegetables,Greece,GR,0.304008933,0.188634577,3.45E-04,0,3.85E-04,1.289128266,1.75E-02,9.93E-03,0.278341519,1.100759639,6.06E-11,1.07E-03,,,0.112639297,3.01E-02,0.063059394,0.098178942,0,,,6.78E-02,2.70E-02,0.09379191,,1.30E-04,9.50E-05,0.000120581,,,,1.50E-04,1.10E-06,0.000230987,2.91E-06,
A.05.06.014,A01LB,Avocados,1311,Avocados,Vegetables,South Africa,ZA,0.649447123,0.477746518,4.91E-04,0,5.75E-04,1.926440785,2.62E-02,1.48E-02,0.758950773,1.100759639,2.65E-11,1.59E-03,,,0.185747861,3.01E-02,0.083510243,0.337739169,1.23E-02,,,0.110703653,2.70E-02,0.327724314,1.23E-02,2.38E-04,9.50E-05,0.000157797,,,,2.49E-04,1.10E-06,0.000305898,1.95E-05,
A.05.06.014,A01LB,Avocados,1311,Avocados,Vegetables,South Africa,ZA,0.649447123,0.477746518,4.91E-04,0,5.75E-04,1.926440785,2.62E-02,1.48E-02,0.758950773,1.100759639,2.65E-11,1.59E-03,,,0.185747861,3.01E-02,0.083510243,0.337739169,1.23E-02,,,0.110703653,2.70E-02,0.327724314,1.23E-02,2.38E-04,9.50E-05,0.000157797,,,,2.49E-04,1.10E-06,0.000305898,1.95E-05,
A.05.06.014,A01LB,Avocados,1311,Avocados,Vegetables,Spain,ES,0.302304432,0.178222569,3.33E-04,0,4.18E-04,1.433367065,1.95E-02,1.10E-02,0.20403349,1.100759639,2.27E-11,1.19E-03,,,0.125242354,3.01E-02,0.067687902,0.079242876,0,,,7.54E-02,2.70E-02,0.075789079,,1.44E-04,9.50E-05,9.37E-05,,,,1.67E-04,1.10E-06,0.000247941,2.42E-06,
A.05.06.014,A01LB,Avocados,1311,Avocados,Vegetables,Israel,IL,0.397023719,0.301576264,6.94E-04,0,2.74E-04,0.763286529,1.04E-02,5.88E-03,0.697996858,1.100759639,1.34E-11,6.31E-04,,,7.36E-02,3.01E-02,0.046185553,0.205370835,4.17E-02,,,4.39E-02,2.70E-02,0.188973944,4.17E-02,9.42E-05,9.50E-05,0.000504701,,,,9.86E-05,1.10E-06,0.000169178,4.97E-06,
A.05.06.014,A01LB,Avocados,1311,Avocados,Vegetables,Spain,ES,0.302304432,0.178222569,3.33E-04,0,4.18E-04,1.433367065,1.95E-02,1.10E-02,0.20403349,1.100759639,2.27E-11,1.19E-03,,,0.125242354,3.01E-02,0.067687902,0.079242876,0,,,7.54E-02,2.70E-02,0.075789079,,1.44E-04,9.50E-05,9.37E-05,,,,1.67E-04,1.10E-06,0.000247941,2.42E-06,
A.05.06.014,A01LB,Avocados,1311,Avocados,Vegetables,Israel,IL,0.397023719,0.301576264,6.94E-04,0,2.74E-04,0.763286529,1.04E-02,5.88E-03,0.697996858,1.100759639,1.34E-11,6.31E-04,,,7.36E-02,3.01E-02,0.046185553,0.205370835,4.17E-02,,,4.39E-02,2.70E-02,0.188973944,4.17E-02,9.42E-05,9.50E-05,0.000504701,,,,9.86E-05,1.10E-06,0.000169178,4.97E-06,
A.05.06.014,A01LB,Avocados,1311,Avocados,Vegetables,Chile,CL,0.533114876,0.367558762,5.86E-04,0,5.43E-04,1.84847667,2.51E-02,1.42E-02,0.807702199,1.419630083,8.06E-12,1.53E-03,,,0.178230543,3.01E-02,0.081008437,0.206948345,3.68E-02,,,0.106223416,2.70E-02,0.197539095,3.68E-02,2.28E-04,9.50E-05,0.000262493,,,,2.39E-04,1.10E-06,0.000296734,5.81E-06,
A.05.06.014,A01LB,Avocados,1311,Avocados,Vegetables,France,FR,0.28733796,0.132920386,2.51E-04,0,5.38E-04,1.071414031,1.46E-02,8.25E-03,0.142729155,1.100759639,4.07E-11,8.86E-04,,,9.36E-02,3.01E-02,0.112146237,0.051444197,0,,,5.64E-02,2.70E-02,0.049535318,,1.08E-04,9.50E-05,4.81E-05,,,,1.25E-04,1.10E-06,0.000410792,1.75E-06,
A.05.06.014,A01LB,Avocados,1311,Avocados,Vegetables,Peru,PE,0.93849662,0.803228025,4.35E-04,0,4.48E-04,0.780211344,1.06E-02,6.01E-03,0.341070071,1.100759639,3.60E-11,6.45E-04,,,7.52E-02,3.01E-02,0.093457314,0.102903972,0.636775877,,,4.48E-02,2.70E-02,0.094617006,0.636775877,9.63E-05,9.50E-05,0.000243502,,,,1.01E-04,1.10E-06,0.000342334,3.78E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Spain,ES,0.115269795,8.24E-02,1.93E-04,0,9.93E-05,0.223169253,9.82E-04,0,0.133204476,7.92E-02,3.54E-12,5.97E-05,,,6.31E-03,3.01E-02,0.024009198,0.054820567,0,,,3.80E-03,2.70E-02,0.051625691,,7.27E-06,9.50E-05,9.06E-05,,,,8.40E-06,1.10E-06,8.79E-05,1.81E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Italy,IT,0.152214697,0.113336062,2.48E-04,0,1.15E-04,0.425656895,1.87E-03,0,0.102367187,7.92E-02,1.50E-11,1.14E-04,,,1.20E-02,3.01E-02,0.026111384,0.083939198,0,,,7.25E-03,2.70E-02,0.079088696,,1.39E-05,9.50E-05,0.000139149,,,,1.60E-05,1.10E-06,9.56E-05,2.58E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Belize,BZ,0.207470687,8.58E-02,2.22E-04,0,4.21E-04,0.19313192,8.69E-03,1.93E-03,0.06303453,1.228319011,3.53E-11,5.28E-04,,,6.16E-02,3.01E-02,0.091650805,0.021824574,2.25E-03,,,3.67E-02,2.70E-02,0.019840954,2.25E-03,7.89E-05,9.50E-05,4.80E-05,,,,8.26E-05,1.10E-06,0.000335717,2.03E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Ecuador,EC,0.172704091,0.103910595,2.60E-04,0,2.24E-04,0.257527397,7.73E-03,5.15E-04,0.050396221,0.423117513,3.94E-11,4.70E-04,,,5.48E-02,3.01E-02,0.039921376,0.042383076,5.49E-03,,,3.26E-02,2.70E-02,0.038771537,5.49E-03,7.01E-05,9.50E-05,9.48E-05,,,,7.34E-05,1.10E-06,0.000146232,2.89E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Colombia,CO,0.207470687,8.58E-02,2.22E-04,0,4.21E-04,0.19313192,8.69E-03,1.93E-03,0.06303453,1.228319011,3.53E-11,5.28E-04,,,6.16E-02,3.01E-02,0.091650805,0.021824574,2.25E-03,,,3.67E-02,2.70E-02,0.019840954,2.25E-03,7.89E-05,9.50E-05,4.80E-05,,,,8.26E-05,1.10E-06,0.000335717,2.03E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,France,FR,0.154378152,9.24E-02,1.54E-04,0,2.10E-04,0.424976281,1.87E-03,0,0,7.92E-02,1.62E-11,1.14E-04,,,1.20E-02,3.01E-02,0.052208636,0.060024641,0,,,7.24E-03,2.70E-02,0.058155693,,1.38E-05,9.50E-05,4.49E-05,,,,1.60E-05,1.10E-06,0.00019124,1.94E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Costa Rica,CR,0.207470687,8.58E-02,2.22E-04,0,4.21E-04,0.19313192,8.69E-03,1.93E-03,0.06303453,1.228319011,3.53E-11,5.28E-04,,,6.16E-02,3.01E-02,0.091650805,0.021824574,2.25E-03,,,3.67E-02,2.70E-02,0.019840954,2.25E-03,7.89E-05,9.50E-05,4.80E-05,,,,8.26E-05,1.10E-06,0.000335717,2.03E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Greece,GR,0.135970086,0.102508571,2.14E-04,0,9.93E-05,0.216502327,9.53E-04,0,0.2706475,7.92E-02,1.02E-11,5.79E-05,,,6.12E-03,3.01E-02,0.023939983,0.075778539,0,,,3.69E-03,2.70E-02,0.071822335,,7.05E-06,9.50E-05,0.000111502,,,,8.15E-06,1.10E-06,8.77E-05,2.32E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Greece,GR,0.135970086,0.102508571,2.14E-04,0,9.93E-05,0.216502327,9.53E-04,0,0.2706475,7.92E-02,1.02E-11,5.79E-05,,,6.12E-03,3.01E-02,0.023939983,0.075778539,0,,,3.69E-03,2.70E-02,0.071822335,,7.05E-06,9.50E-05,0.000111502,,,,8.15E-06,1.10E-06,8.77E-05,2.32E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Cameroon,CM,0.210966608,0.159320533,5.53E-04,0,1.29E-04,0.225426993,7.66E-04,0,0.001626809,5.55E-02,2.03E-11,4.66E-05,,,5.43E-03,3.01E-02,0.031817777,0.140480064,3.10E-03,,,3.24E-03,2.70E-02,0.125978433,3.10E-03,6.96E-06,9.50E-05,0.000450628,,,,7.28E-06,1.10E-06,0.000116549,3.93E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Spain,ES,0.115269795,8.24E-02,1.93E-04,0,9.93E-05,0.223169253,9.82E-04,0,0.133204476,7.92E-02,3.54E-12,5.97E-05,,,6.31E-03,3.01E-02,0.024009198,0.054820567,0,,,3.80E-03,2.70E-02,0.051625691,,7.27E-06,9.50E-05,9.06E-05,,,,8.40E-06,1.10E-06,8.79E-05,1.81E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Cote d'Ivoire,CI,0.210966608,0.159320533,5.53E-04,0,1.29E-04,0.225426993,7.66E-04,0,0.001626809,5.55E-02,2.03E-11,4.66E-05,,,5.43E-03,3.01E-02,0.031817777,0.140480064,3.10E-03,,,3.24E-03,2.70E-02,0.125978433,3.10E-03,6.96E-06,9.50E-05,0.000450628,,,,7.28E-06,1.10E-06,0.000116549,3.93E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,France,FR,0.154378152,9.24E-02,1.54E-04,0,2.10E-04,0.424976281,1.87E-03,0,0,7.92E-02,1.62E-11,1.14E-04,,,1.20E-02,3.01E-02,0.052208636,0.060024641,0,,,7.24E-03,2.70E-02,0.058155693,,1.38E-05,9.50E-05,4.49E-05,,,,1.60E-05,1.10E-06,0.00019124,1.94E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Suriname,SR,0.207470687,8.58E-02,2.22E-04,0,4.21E-04,0.19313192,8.69E-03,1.93E-03,0.06303453,1.228319011,3.53E-11,5.28E-04,,,6.16E-02,3.01E-02,0.091650805,0.021824574,2.25E-03,,,3.67E-02,2.70E-02,0.019840954,2.25E-03,7.89E-05,9.50E-05,4.80E-05,,,,8.26E-05,1.10E-06,0.000335717,2.03E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Panama,PA,0.207470687,8.58E-02,2.22E-04,0,4.21E-04,0.19313192,8.69E-03,1.93E-03,0.06303453,1.228319011,3.53E-11,5.28E-04,,,6.16E-02,3.01E-02,0.091650805,0.021824574,2.25E-03,,,3.67E-02,2.70E-02,0.019840954,2.25E-03,7.89E-05,9.50E-05,4.80E-05,,,,8.26E-05,1.10E-06,0.000335717,2.03E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Colombia,CO,0.207470687,8.58E-02,2.22E-04,0,4.21E-04,0.19313192,8.69E-03,1.93E-03,0.06303453,1.228319011,3.53E-11,5.28E-04,,,6.16E-02,3.01E-02,0.091650805,0.021824574,2.25E-03,,,3.67E-02,2.70E-02,0.019840954,2.25E-03,7.89E-05,9.50E-05,4.80E-05,,,,8.26E-05,1.10E-06,0.000335717,2.03E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Italy,IT,0.152214697,0.113336062,2.48E-04,0,1.15E-04,0.425656895,1.87E-03,0,0.102367187,7.92E-02,1.50E-11,1.14E-04,,,1.20E-02,3.01E-02,0.026111384,0.083939198,0,,,7.25E-03,2.70E-02,0.079088696,,1.39E-05,9.50E-05,0.000139149,,,,1.60E-05,1.10E-06,9.56E-05,2.58E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Costa Rica,CR,0.207470687,8.58E-02,2.22E-04,0,4.21E-04,0.19313192,8.69E-03,1.93E-03,0.06303453,1.228319011,3.53E-11,5.28E-04,,,6.16E-02,3.01E-02,0.091650805,0.021824574,2.25E-03,,,3.67E-02,2.70E-02,0.019840954,2.25E-03,7.89E-05,9.50E-05,4.80E-05,,,,8.26E-05,1.10E-06,0.000335717,2.03E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Panama,PA,0.207470687,8.58E-02,2.22E-04,0,4.21E-04,0.19313192,8.69E-03,1.93E-03,0.06303453,1.228319011,3.53E-11,5.28E-04,,,6.16E-02,3.01E-02,0.091650805,0.021824574,2.25E-03,,,3.67E-02,2.70E-02,0.019840954,2.25E-03,7.89E-05,9.50E-05,4.80E-05,,,,8.26E-05,1.10E-06,0.000335717,2.03E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Belize,BZ,0.207470687,8.58E-02,2.22E-04,0,4.21E-04,0.19313192,8.69E-03,1.93E-03,0.06303453,1.228319011,3.53E-11,5.28E-04,,,6.16E-02,3.01E-02,0.091650805,0.021824574,2.25E-03,,,3.67E-02,2.70E-02,0.019840954,2.25E-03,7.89E-05,9.50E-05,4.80E-05,,,,8.26E-05,1.10E-06,0.000335717,2.03E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Cameroon,CM,0.210966608,0.159320533,5.53E-04,0,1.29E-04,0.225426993,7.66E-04,0,0.001626809,5.55E-02,2.03E-11,4.66E-05,,,5.43E-03,3.01E-02,0.031817777,0.140480064,3.10E-03,,,3.24E-03,2.70E-02,0.125978433,3.10E-03,6.96E-06,9.50E-05,0.000450628,,,,7.28E-06,1.10E-06,0.000116549,3.93E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Suriname,SR,0.207470687,8.58E-02,2.22E-04,0,4.21E-04,0.19313192,8.69E-03,1.93E-03,0.06303453,1.228319011,3.53E-11,5.28E-04,,,6.16E-02,3.01E-02,0.091650805,0.021824574,2.25E-03,,,3.67E-02,2.70E-02,0.019840954,2.25E-03,7.89E-05,9.50E-05,4.80E-05,,,,8.26E-05,1.10E-06,0.000335717,2.03E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Ecuador,EC,0.172704091,0.103910595,2.60E-04,0,2.24E-04,0.257527397,7.73E-03,5.15E-04,0.050396221,0.423117513,3.94E-11,4.70E-04,,,5.48E-02,3.01E-02,0.039921376,0.042383076,5.49E-03,,,3.26E-02,2.70E-02,0.038771537,5.49E-03,7.01E-05,9.50E-05,9.48E-05,,,,7.34E-05,1.10E-06,0.000146232,2.89E-06,
A.05.06.015,,Bananas (Musa × paradisica),1312,Bananas,Fruits,Cote d'Ivoire,CI,0.210966608,0.159320533,5.53E-04,0,1.29E-04,0.225426993,7.66E-04,0,0.001626809,5.55E-02,2.03E-11,4.66E-05,,,5.43E-03,3.01E-02,0.031817777,0.140480064,3.10E-03,,,3.24E-03,2.70E-02,0.125978433,3.10E-03,6.96E-06,9.50E-05,0.000450628,,,,7.28E-06,1.10E-06,0.000116549,3.93E-06,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Algeria,DZ,0.541649932,0.48633699,1.01E-03,0,9.27E-05,1.065135144,0,2.74E-02,1.584828356,4.27317175,1.87E-11,0,,,0,3.01E-02,0.021692299,0.427637179,6.22E-02,,,0,2.70E-02,0.397147837,6.22E-02,0,9.50E-05,0.000912136,,,,0,1.10E-06,7.95E-05,1.21E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Pakistan,PK,0.541649932,0.48633699,1.01E-03,0,9.27E-05,1.065135144,0,2.74E-02,1.584828356,4.27317175,1.87E-11,0,,,0,3.01E-02,0.021692299,0.427637179,6.22E-02,,,0,2.70E-02,0.397147837,6.22E-02,0,9.50E-05,0.000912136,,,,0,1.10E-06,7.95E-05,1.21E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Iran,IR,0.416091244,0.367401591,7.81E-04,0,9.31E-05,1.294290625,0,3.33E-02,2.280614552,4.27317175,3.42E-12,0,,,0,3.01E-02,0.021692299,0.360764665,3.50E-03,,,0,2.70E-02,0.336898612,3.50E-03,0,9.50E-05,0.000686071,,,,0,1.10E-06,7.95E-05,1.25E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Tunisia,TN,0.541649932,0.48633699,1.01E-03,0,9.27E-05,1.065135144,0,2.74E-02,1.584828356,4.27317175,1.87E-11,0,,,0,3.01E-02,0.021692299,0.427637179,6.22E-02,,,0,2.70E-02,0.397147837,6.22E-02,0,9.50E-05,0.000912136,,,,0,1.10E-06,7.95E-05,1.21E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Spain,ES,0.506430915,0.462362164,6.18E-04,0,9.40E-05,2.662335934,0,6.84E-02,0,4.27317175,4.22E-11,0,,,0,3.01E-02,0.021692299,0.454607316,0,,,0,2.70E-02,0.435362164,,0,9.50E-05,0.000522944,,,,0,1.10E-06,7.95E-05,1.34E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Iran,IR,0.416091244,0.367401591,7.81E-04,0,9.31E-05,1.294290625,0,3.33E-02,2.280614552,4.27317175,3.42E-12,0,,,0,3.01E-02,0.021692299,0.360764665,3.50E-03,,,0,2.70E-02,0.336898612,3.50E-03,0,9.50E-05,0.000686071,,,,0,1.10E-06,7.95E-05,1.25E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Saudi Arabia,SA,0.541649932,0.48633699,1.01E-03,0,9.27E-05,1.065135144,0,2.74E-02,1.584828356,4.27317175,1.87E-11,0,,,0,3.01E-02,0.021692299,0.427637179,6.22E-02,,,0,2.70E-02,0.397147837,6.22E-02,0,9.50E-05,0.000912136,,,,0,1.10E-06,7.95E-05,1.21E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Israel,IL,0.541649932,0.48633699,1.01E-03,0,9.27E-05,1.065135144,0,2.74E-02,1.584828356,4.27317175,1.87E-11,0,,,0,3.01E-02,0.021692299,0.427637179,6.22E-02,,,0,2.70E-02,0.397147837,6.22E-02,0,9.50E-05,0.000912136,,,,0,1.10E-06,7.95E-05,1.21E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Saudi Arabia,SA,0.541649932,0.48633699,1.01E-03,0,9.27E-05,1.065135144,0,2.74E-02,1.584828356,4.27317175,1.87E-11,0,,,0,3.01E-02,0.021692299,0.427637179,6.22E-02,,,0,2.70E-02,0.397147837,6.22E-02,0,9.50E-05,0.000912136,,,,0,1.10E-06,7.95E-05,1.21E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Pakistan,PK,0.541649932,0.48633699,1.01E-03,0,9.27E-05,1.065135144,0,2.74E-02,1.584828356,4.27317175,1.87E-11,0,,,0,3.01E-02,0.021692299,0.427637179,6.22E-02,,,0,2.70E-02,0.397147837,6.22E-02,0,9.50E-05,0.000912136,,,,0,1.10E-06,7.95E-05,1.21E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Israel,IL,0.541649932,0.48633699,1.01E-03,0,9.27E-05,1.065135144,0,2.74E-02,1.584828356,4.27317175,1.87E-11,0,,,0,3.01E-02,0.021692299,0.427637179,6.22E-02,,,0,2.70E-02,0.397147837,6.22E-02,0,9.50E-05,0.000912136,,,,0,1.10E-06,7.95E-05,1.21E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Algeria,DZ,0.541649932,0.48633699,1.01E-03,0,9.27E-05,1.065135144,0,2.74E-02,1.584828356,4.27317175,1.87E-11,0,,,0,3.01E-02,0.021692299,0.427637179,6.22E-02,,,0,2.70E-02,0.397147837,6.22E-02,0,9.50E-05,0.000912136,,,,0,1.10E-06,7.95E-05,1.21E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Spain,ES,0.506430915,0.462362164,6.18E-04,0,9.40E-05,2.662335934,0,6.84E-02,0,4.27317175,4.22E-11,0,,,0,3.01E-02,0.021692299,0.454607316,0,,,0,2.70E-02,0.435362164,,0,9.50E-05,0.000522944,,,,0,1.10E-06,7.95E-05,1.34E-05,
A.05.06.001,A01HF,Dates,1314,Dates,Fruits,Tunisia,TN,0.541649932,0.48633699,1.01E-03,0,9.27E-05,1.065135144,0,2.74E-02,1.584828356,4.27317175,1.87E-11,0,,,0,3.01E-02,0.021692299,0.427637179,6.22E-02,,,0,2.70E-02,0.397147837,6.22E-02,0,9.50E-05,0.000912136,,,,0,1.10E-06,7.95E-05,1.21E-05,
A.05.06.002,A01HG,Figs,1315,Figs,Fruits,Spain,ES,0.498748522,0.438320268,4.10E-04,0,1.77E-04,2.949869911,4.94E-03,8.21E-03,1.236840024,0.903703704,4.68E-11,3.00E-04,,,3.17E-02,3.01E-02,0.033344151,0.403546008,0,,,1.91E-02,2.70E-02,0.392211053,,3.65E-05,9.50E-05,0.000278298,,,,4.22E-05,1.10E-06,0.00012214,1.11E-05,
A.05.06.002,A01HG,Figs,1315,Figs,Fruits,Turkey,TR,0.463493407,0.398397583,5.38E-04,0,1.80E-04,1.678060699,4.94E-03,8.21E-03,0.751861943,0.903703704,2.51E-11,3.00E-04,,,3.50E-02,3.01E-02,0.033344151,0.360980407,4.03E-03,,,2.09E-02,2.70E-02,0.346504859,4.03E-03,4.48E-05,9.50E-05,0.000398166,,,,4.69E-05,1.10E-06,0.00012214,9.56E-06,
A.05.06.002,A01HG,Figs,1315,Figs,Fruits,Greece,GR,0.383392782,0.325225239,3.63E-04,0,1.73E-04,1.861019094,4.94E-03,8.21E-03,0.449627453,0.903703704,8.75E-11,3.00E-04,,,3.17E-02,3.01E-02,0.033344151,0.288190269,0,,,1.91E-02,2.70E-02,0.279116024,,3.65E-05,9.50E-05,0.000230974,,,,4.22E-05,1.10E-06,0.00012214,8.03E-06,
A.05.06.002,A01HG,Figs,1315,Figs,Fruits,Spain,ES,0.498748522,0.438320268,4.10E-04,0,1.77E-04,2.949869911,4.94E-03,8.21E-03,1.236840024,0.903703704,4.68E-11,3.00E-04,,,3.17E-02,3.01E-02,0.033344151,0.403546008,0,,,1.91E-02,2.70E-02,0.392211053,,3.65E-05,9.50E-05,0.000278298,,,,4.22E-05,1.10E-06,0.00012214,1.11E-05,
A.05.06.002,A01HG,Figs,1315,Figs,Fruits,France,FR,0.300998993,0.213812389,2.45E-04,0,2.93E-04,1.27789648,4.94E-03,8.21E-03,0.05776655,0.903703704,4.86E-11,3.00E-04,,,3.17E-02,3.01E-02,0.066688302,0.172452328,0,,,1.91E-02,2.70E-02,0.167703174,,3.65E-05,9.50E-05,0.000113686,,,,4.22E-05,1.10E-06,0.000244279,4.99E-06,
A.05.06.002,A01HG,Figs,1315,Figs,Fruits,Italy,IT,0.356010446,0.298215241,3.57E-04,0,1.73E-04,1.836931883,4.94E-03,8.21E-03,0.164164227,0.903703704,6.47E-11,3.00E-04,,,3.17E-02,3.01E-02,0.033344151,0.260807932,0,,,1.91E-02,2.70E-02,0.252106026,,3.65E-05,9.50E-05,0.000225368,,,,4.22E-05,1.10E-06,0.00012214,7.27E-06,
A.05.06.002,A01HG,Figs,1315,Figs,Fruits,France,FR,0.300998993,0.213812389,2.45E-04,0,2.93E-04,1.27789648,4.94E-03,8.21E-03,0.05776655,0.903703704,4.86E-11,3.00E-04,,,3.17E-02,3.01E-02,0.066688302,0.172452328,0,,,1.91E-02,2.70E-02,0.167703174,,3.65E-05,9.50E-05,0.000113686,,,,4.22E-05,1.10E-06,0.000244279,4.99E-06,
A.05.06.002,A01HG,Figs,1315,Figs,Fruits,Italy,IT,0.356010446,0.298215241,3.57E-04,0,1.73E-04,1.836931883,4.94E-03,8.21E-03,0.164164227,0.903703704,6.47E-11,3.00E-04,,,3.17E-02,3.01E-02,0.033344151,0.260807932,0,,,1.91E-02,2.70E-02,0.252106026,,3.65E-05,9.50E-05,0.000225368,,,,4.22E-05,1.10E-06,0.00012214,7.27E-06,
A.05.06.002,A01HG,Figs,1315,Figs,Fruits,Greece,GR,0.383392782,0.325225239,3.63E-04,0,1.73E-04,1.861019094,4.94E-03,8.21E-03,0.449627453,0.903703704,8.75E-11,3.00E-04,,,3.17E-02,3.01E-02,0.033344151,0.288190269,0,,,1.91E-02,2.70E-02,0.279116024,,3.65E-05,9.50E-05,0.000230974,,,,4.22E-05,1.10E-06,0.00012214,8.03E-06,
A.05.04.013,A01FS,Mulberries (black and white),1315,Figs,Fruits,Spain,ES,0.498748522,0.438320268,4.10E-04,0,1.77E-04,2.949869911,4.94E-03,8.21E-03,1.236840024,0.903703704,4.68E-11,3.00E-04,,,3.17E-02,3.01E-02,0.033344151,0.403546008,0,,,1.91E-02,2.70E-02,0.392211053,,3.65E-05,9.50E-05,0.000278298,,,,4.22E-05,1.10E-06,0.00012214,1.11E-05,
A.05.04.013,A01FS,Mulberries (black and white),1315,Figs,Fruits,Turkey,TR,0.463493407,0.398397583,5.38E-04,0,1.80E-04,1.678060699,4.94E-03,8.21E-03,0.751861943,0.903703704,2.51E-11,3.00E-04,,,3.50E-02,3.01E-02,0.033344151,0.360980407,4.03E-03,,,2.09E-02,2.70E-02,0.346504859,4.03E-03,4.48E-05,9.50E-05,0.000398166,,,,4.69E-05,1.10E-06,0.00012214,9.56E-06,
A.05.04.013,A01FS,Mulberries (black and white),1315,Figs,Fruits,Greece,GR,0.383392782,0.325225239,3.63E-04,0,1.73E-04,1.861019094,4.94E-03,8.21E-03,0.449627453,0.903703704,8.75E-11,3.00E-04,,,3.17E-02,3.01E-02,0.033344151,0.288190269,0,,,1.91E-02,2.70E-02,0.279116024,,3.65E-05,9.50E-05,0.000230974,,,,4.22E-05,1.10E-06,0.00012214,8.03E-06,
A.05.04.013,A01FS,Mulberries (black and white),1315,Figs,Fruits,Spain,ES,0.498748522,0.438320268,4.10E-04,0,1.77E-04,2.949869911,4.94E-03,8.21E-03,1.236840024,0.903703704,4.68E-11,3.00E-04,,,3.17E-02,3.01E-02,0.033344151,0.403546008,0,,,1.91E-02,2.70E-02,0.392211053,,3.65E-05,9.50E-05,0.000278298,,,,4.22E-05,1.10E-06,0.00012214,1.11E-05,
