SUA Code,SUA Name,Category,Producer Country,Share,Waste,Organic
21121,"meat of chickens, fresh or chilled",Meat,RoW,0.249,0.057,0
21122,"meat of ducks, fresh or chilled",Meat,FR,0.381,0.057,0
21122,"meat of ducks, fresh or chilled",Meat,DE,0.19,0.057,0
21122,"meat of ducks, fresh or chilled",Meat,GR,0.114,0.057,0
21122,"meat of ducks, fresh or chilled",Meat,HU,0.127,0.057,0
21122,"meat of ducks, fresh or chilled",Meat,RoW,0.188,0.057,0
21123,"meat of geese, fresh or chilled",Meat,GR,0.781,0.057,0
21123,"meat of geese, fresh or chilled",Meat,RoW,0.219,0.057,0
21116,"meat of goat, fresh or chilled",Meat,GR,0.999,0.057,0
21116,"meat of goat, fresh or chilled",Meat,RoW,0.001,0.057,0
21114,"meat of rabbits and hares, fresh or chilled",Meat,GR,0.951,0.057,0
21114,"meat of rabbits and hares, fresh or chilled",Meat,RoW,0.049,0.057,0
21115,"meat of sheep, fresh or chilled",Meat,GR,0.932,0.057,0
21115,"meat of sheep, fresh or chilled",Meat,RoW,0.068,0.057,0
21124,"meat of turkeys, fresh or chilled",Meat,FR,0.125,0.057,0
21124,"meat of turkeys, fresh or chilled",Meat,GR,0.139,0.057,0
21124,"meat of turkeys, fresh or chilled",Meat,IT,0.279,0.057,0
21124,"meat of turkeys, fresh or chilled",Meat,NL,0.188,0.057,0
21124,"meat of turkeys, fresh or chilled",Meat,RoW,0.269,0.057,0
0118,Millet,Cereals,BG,0.118,0.045,0
0118,Millet,Cereals,GR,0.623,0.045,0
0118,Millet,Cereals,RoW,0.259,0.045,0
01199.02,Mixed grain,Cereals,GR,0.9,0.045,0
01199.02,Mixed grain,Cereals,RoW,0.1,0.045,0
01270,Mushrooms and truffles,Mushrooms,GR,0.12,0.07,0
01270,Mushrooms and truffles,Mushrooms,NL,0.441,0.07,0
01270,Mushrooms and truffles,Mushrooms,RoW,0.44,0.07,0
01442,Mustard seed,Seeds,CA,0.662,0.06,0
01442,Mustard seed,Seeds,RoW,0.338,0.06,0
02910,natural honey,Other,GR,0.821,0.06,0
02910,natural honey,Other,RoW,0.179,0.06,0
01653,"nutmeg, mace, cardamoms, raw",Spices,IN,0.357,0.07,0
01653,"nutmeg, mace, cardamoms, raw",Spices,ID,0.492,0.07,0
01653,"nutmeg, mace, cardamoms, raw",Spices,RoW,0.151,0.07,0
0117,Oats,"Cereals, incl feed",GR,0.876,0.045,0
0117,Oats,"Cereals, incl feed",RoW,0.124,0.045,0
01491.02,Oil palm seeds,"Oil crops, tree",RoW,1,0.06,0
01450,Olives,"Oil crops, tree",GR,0.987,0.06,0
01450,Olives,"Oil crops, tree",RoW,0.013,0.06,0
01253.02,"Onions and shallots, dry (excluding dehydrated)",Vegetables,GR,0.972,0.07,0
01253.02,"Onions and shallots, dry (excluding dehydrated)",Vegetables,RoW,0.028,0.07,0
01323,Oranges,Fruits,GR,0.985,0.07,0
01323,Oranges,Fruits,RoW,0.015,0.07,0
01241.90,"Other beans, green",Vegetables,GR,0.997,0.07,0
01241.90,"Other beans, green",Vegetables,RoW,0.003,0.07,0
01359.90,"Other fruits, n.e.c.",Fruits,RoW,1,0.07,0
01449.90,"Other oil seeds, n.e.c.",Oil crops,RoW,1,0.06,0
01709.90,Other pulses n.e.c.,Pulses,CA,0.148,0.06,0
01709.90,Other pulses n.e.c.,Pulses,GR,0.645,0.06,0
01709.90,Other pulses n.e.c.,Pulses,RoW,0.206,0.06,0
01699,"Other stimulant, spice and aromatic crops, n.e.c.",Stimulants,IN,0.507,0.07,0
01699,"Other stimulant, spice and aromatic crops, n.e.c.",Stimulants,TR,0.131,0.07,0
01699,"Other stimulant, spice and aromatic crops, n.e.c.",Stimulants,RoW,0.362,0.07,0
01290.90,"Other vegetables, fresh n.e.c.",Vegetables,GR,0.35,0.07,0
01290.90,"Other vegetables, fresh n.e.c.",Vegetables,RoW,0.65,0.07,0
01317,Papayas,Fruits,RoW,1,0.07,0
01345,Peaches and nectarines,Fruits,GR,0.998,0.07,0
01345,Peaches and nectarines,Fruits,RoW,0.002,0.07,0
01342.01,Pears,Fruits,GR,0.907,0.07,0
01342.01,Pears,Fruits,RoW,0.093,0.07,0
01705,"Peas, dry","Pulses, incl feed",DE,0.113,0.06,0
01705,"Peas, dry","Pulses, incl feed",GR,0.368,0.06,0
01705,"Peas, dry","Pulses, incl feed",RoW,0.519,0.06,0
01242,"Peas, green",Vegetables,GR,0.997,0.07,0
01242,"Peas, green",Vegetables,RoW,0.003,0.07,0
01651,"Pepper (Piper spp.), raw",Vegetables,BR,0.204,0.07,0
01651,"Pepper (Piper spp.), raw",Vegetables,BG,0.104,0.07,0
01651,"Pepper (Piper spp.), raw",Vegetables,LK,0.215,0.07,0
01651,"Pepper (Piper spp.), raw",Vegetables,IN,0.111,0.07,0
01651,"Pepper (Piper spp.), raw",Vegetables,ID,0.276,0.07,0
01651,"Pepper (Piper spp.), raw",Vegetables,RoW,0.09,0.07,0
01359.01,Persimmons,Fruits,RoW,1,0.07,0
21181,"pig meat, cuts, salted, dried or smoked (bacon and ham)",Meat,DE,0.16,0.057,0
21181,"pig meat, cuts, salted, dried or smoked (bacon and ham)",Meat,GR,0.299,0.057,0
21181,"pig meat, cuts, salted, dried or smoked (bacon and ham)",Meat,NL,0.239,0.057,0
21181,"pig meat, cuts, salted, dried or smoked (bacon and ham)",Meat,RoW,0.302,0.057,0
01318,Pineapples,Fruits,CR,0.427,0.07,0
01318,Pineapples,Fruits,KE,0.138,0.07,0
01318,Pineapples,Fruits,TH,0.338,0.07,0
01318,Pineapples,Fruits,RoW,0.096,0.07,0
01375,"pistachios, in shell",Nuts,GR,0.849,0.06,0
01375,"pistachios, in shell",Nuts,RoW,0.151,0.06,0
01313,Plantains and others,Fruits,CO,0.379,0.07,0
01313,Plantains and others,Fruits,EC,0.575,0.07,0
01313,Plantains and others,Fruits,RoW,0.046,0.07,0
01346,Plums and sloes,Fruits,GR,0.689,0.07,0
01346,Plums and sloes,Fruits,RoW,0.311,0.07,0
01321,Pomelos and grapefruits,Fruits,GR,0.548,0.07,0
01321,Pomelos and grapefruits,Fruits,ZA,0.199,0.07,0
01321,Pomelos and grapefruits,Fruits,RoW,0.253,0.07,0
01448,Poppy seed,Seeds,BG,0.691,0.06,0
01448,Poppy seed,Seeds,TR,0.199,0.06,0
01448,Poppy seed,Seeds,RoW,0.11,0.06,0
01510,Potatoes,Roots,GR,0.781,0.24,0
01510,Potatoes,Roots,RoW,0.219,0.24,0
01235,"Pumpkins, squash and gourds",Vegetables,RoW,1,0.07,0
01342.02,Quinces,Other,GR,0.993,0.06,0
01342.02,Quinces,Other,RoW,0.007,0.06,0
01194,Quinoa,Seeds,BO,0.8,0.06,0
01194,Quinoa,Seeds,PE,0.188,0.06,0
01194,Quinoa,Seeds,RoW,0.012,0.06,0
01443,rapeseed or colza seed,Seeds,GR,0.289,0.06,0
01443,rapeseed or colza seed,Seeds,UA,0.282,0.06,0
01443,rapeseed or colza seed,Seeds,RoW,0.43,0.06,0
01353.01,Raspberries,Berries,NL,0.622,0.07,0
01353.01,Raspberries,Berries,ES,0.109,0.07,0
01353.01,Raspberries,Berries,RoW,0.269,0.07,0
02211,raw milk of cattle,Dairy,DE,0.209,0.017,0
02211,raw milk of cattle,Dairy,GR,0.38,0.017,0
02211,raw milk of cattle,Dairy,RoW,0.411,0.017,0
02291,raw milk of sheep,Dairy,GR,1,0.017,0
0113,Rice,Cereals,GR,0.9,0.045,0
0113,Rice,Cereals,RoW,0.1,0.045,0
0116,Rye,"Cereals, incl feed",GR,0.968,0.045,0
0116,Rye,"Cereals, incl feed",RoW,0.032,0.045,0
01444,Sesame seed,Seeds,IN,0.346,0.06,0
01444,Sesame seed,Seeds,NG,0.376,0.06,0
01444,Sesame seed,Seeds,RoW,0.278,0.06,0
0114,Sorghum,Cereals,BG,0.281,0.045,0
0114,Sorghum,Cereals,US,0.486,0.045,0
0114,Sorghum,Cereals,RoW,0.232,0.045,0
01344.01,Sour cherries,Fruits,GR,1,0.07,0
0141,Soya beans,Pulses,AR,0.354,0.06,0
0141,Soya beans,Pulses,PY,0.284,0.06,0
0141,Soya beans,Pulses,UA,0.179,0.06,0
0141,Soya beans,Pulses,RoW,0.183,0.06,0
01215,Spinach,Vegetables,GR,0.995,0.07,0
01215,Spinach,Vegetables,RoW,0.005,0.07,0
01354,Strawberries,Fruits,RoW,1,0.07,0
01801,Sugar beet,Sugar crops,FR,0.171,0.045,0
01801,Sugar beet,Sugar crops,GR,0.258,0.045,0
01801,Sugar beet,Sugar crops,RS,0.235,0.045,0
01801,Sugar beet,Sugar crops,RoW,0.335,0.045,0
01445,Sunflower seed,Oil crops,BG,0.265,0.06,0
01445,Sunflower seed,Oil crops,GR,0.551,0.06,0
01445,Sunflower seed,Oil crops,RoW,0.183,0.06,0
01530,Sweet potatoes,Roots,GR,0.921,0.24,0
01530,Sweet potatoes,Roots,RoW,0.079,0.24,0
01324,"Tangerines, mandarins, clementines",Fruits,GR,0.983,0.07,0
01324,"Tangerines, mandarins, clementines",Fruits,RoW,0.017,0.07,0
01234,"Tomatoes, average",Vegetables,GR,0.943,0.07,0
01234,"Tomatoes, average",Vegetables,RoW,0.057,0.07,0
01191,Triticale,Cereals,GR,0.983,0.045,0
01191,Triticale,Cereals,RoW,0.017,0.045,0
01929.02,"True hemp, raw or retted",Other,GR,0.9,0.06,0
01929.02,"True hemp, raw or retted",Other,RoW,0.1,0.06,0
01376,"Walnuts, in shell",Nuts,GR,0.895,0.06,0
01376,"Walnuts, in shell",Nuts,RoW,0.105,0.06,0
01221,Watermelons,Fruits,GR,0.999,0.07,0
01221,Watermelons,Fruits,RoW,0.001,0.07,0
01709.01,Vetches,Other,GR,1,0.06,0
0111,"Wheat, average","Cereals, incl feed",BG,0.131,0.045,0
0111,"Wheat, average","Cereals, incl feed",GR,0.632,0.045,0
0111,"Wheat, average","Cereals, incl feed",RoW,0.238,0.045,0
01319,"Other tropical fruits, n.e.c.",Fruits,EG,0.108,0.07,0
01319,"Other tropical fruits, n.e.c.",Fruits,ES,0.318,0.07,0
01319,"Other tropical fruits, n.e.c.",Fruits,BF,0.424,0.07,0
01319,"Other tropical fruits, n.e.c.",Fruits,RoW,0.15,0.07,0
01379.90,Nuts nes,Nuts,RoW,1,0.06,0
01620,Tea leaves,Stimulants,LK,0.199,0.07,0
01620,Tea leaves,Stimulants,IN,0.176,0.07,0
01620,Tea leaves,Stimulants,KE,0.179,0.07,0
01620,Tea leaves,Stimulants,RoW,0.446,0.07,0
01655,"Cinnamon and cinnamon-tree flowers, raw",Spices,ID,0.919,0.07,0
01655,"Cinnamon and cinnamon-tree flowers, raw",Spices,RoW,0.081,0.07,0
01656,"Cloves (whole stems), raw",Spices,KM,0.818,0.07,0
01656,"Cloves (whole stems), raw",Spices,RoW,0.182,0.07,0
01657,"Ginger, raw",Spices,RoW,1,0.07,0
01658,Water buffalo milk,Dairy,DE,0.209,0.017,0
01658,Water buffalo milk,Dairy,GR,0.38,0.017,0
01658,Water buffalo milk,Dairy,RoW,0.411,0.017,0
02212,"Vanilla, raw",Spices,MG,0.86,0.07,0
02212,"Vanilla, raw",Spices,RoW,0.14,0.07,0
02292,Goat milk,Dairy,GR,1,0.017,0
21113.02,Pig meat,Meat,DE,0.16,0.057,0
21113.02,Pig meat,Meat,GR,0.299,0.057,0
21113.02,Pig meat,Meat,NL,0.239,0.057,0
21113.02,Pig meat,Meat,RoW,0.302,0.057,0
21170.01,Pigeon fresh meat,Meat,FR,0.306,0.057,0
21170.01,Pigeon fresh meat,Meat,NZ,0.235,0.057,0
21170.01,Pigeon fresh meat,Meat,RoW,0.459,0.057,0
21170.92,"Other meat n.e.c, fresh, chilled or frozen",Meat,FR,0.306,0.057,0
21170.92,"Other meat n.e.c, fresh, chilled or frozen",Meat,NZ,0.235,0.057,0
21170.92,"Other meat n.e.c, fresh, chilled or frozen",Meat,RoW,0.459,0.057,0
A02DE,Herrings,Fish,RoW,1,0.02,0
A02ES,Herring roe,Fish,RoW,1,0.02,0
A02DH,Sprat,Fish,RoW,1,0.02,0
A02DB,European sardine,Fish,RoW,1,0.02,0
A02DD,Anchovies,Fish,RoW,1,0.02,0
A029M,Char,Fish,RoW,1,0.02,0
A029B,Smelt,Fish,RoW,1,0.02,0
A029Q,Whitefishes or coregonus,Fish,RoW,1,0.02,0
A027N,Perch,Fish,RoW,1,0.02,0
A029T,Sea bass,Fish,RoW,1,0.02,0
A02CT,Mackerel,Fish,RoW,1,0.02,0
A02DR,Tuna and bonito (generic),Fish,RoW,1,0.02,0
A02AD,Mullets,Fish,RoW,1,0.02,0
A02CB,Hakes,Fish,RoW,1,0.02,0
A02AT,Flounders,Fish,RoW,1,0.02,0
A02AY,Halibut,Fish,RoW,1,0.02,0
A02BC,Plaice,Fish,RoW,1,0.02,0
A02BF,Sole,Fish,RoW,1,0.02,0
A027C,Carps,Fish,RoW,1,0.02,0
A027B,Freshwater bream - Europe,Fish,RoW,1,0.02,0
A028G,River eels,Fish,RoW,1,0.02,0
A02BJ,Anglerfish and monkfish,Fish,RoW,1,0.02,0
A02DJ,Sharks,Fish,RoW,1,0.02,0
A02DQ,Rays,Fish,RoW,1,0.02,0
A02FA,Sturgeon roe,Fish,RoW,1,0.02,0
A02DS,Bonito,Fish,RoW,1,0.02,0
A02DA,Sardines and sardine-type fishes,Fish,RoW,1,0.02,0
A07Y0,Swordfish,Fish,RoW,1,0.02,0
A02FF,Freshwater crabs,Fish,RoW,1,0.02,0
A02FP,Lobsters,Fish,RoW,1,0.02,0
A02FS,"Lobster, norway",Fish,RoW,1,0.02,0
A02FY,"Prawn, giant tiger",Fish,RoW,1,0.02,0
A02GA,White shrimp,Fish,RoW,1,0.02,0
A02FV,Spiny and rock lobsters,Fish,RoW,1,0.02,0
A02FG,Freshwater crayfishes,Fish,RoW,1,0.02,0
A02JH,Squids,Fish,RoW,1,0.02,0
A02JD,Octopuses,Fish,RoW,1,0.02,0
A02JA,Cuttlefishes,Fish,RoW,1,0.02,0
A02HA,Clams,Fish,RoW,1,0.02,0
A02HE,Cockles,Fish,RoW,1,0.02,0
A02HF,Mussels,Fish,RoW,1,0.02,0
A02HG,Oysters,Fish,RoW,1,0.02,0
A02HN,"Scallops, pectens",Fish,RoW,1,0.02,0
A02GX,"Water snails, conches and whelks",Fish,RoW,1,0.02,0
A02GX,"Water snails, conches and whelks",Fish,RoW,1,0.02,0
A02KR,Frogs (legs),Fish,RoW,1,0.02,0
A02LK,Snails,Fish,RoW,1,0.02,0
A0C75,Salmons,Fish,RoW,1,0.02,0
A029F,Trouts,Fish,RoW,1,0.02,0
A027J,Catfishes (freshwater),Fish,RoW,1,0.02,0
A029Z,Wolffish,Fish,RoW,1,0.02,0
A02BV,Cod,Fish,RoW,1,0.02,0
A02EL,Cod liver,Fish,RoW,1,0.02,0
A02EP,Cod roe,Fish,RoW,1,0.02,0
A02CG,Whiting,Fish,RoW,1,0.02,0
A02CA,Haddock,Fish,RoW,1,0.02,0
A0F7F,Lumpfish roe,Fish,RoW,1,0.02,0
01802,Sugar cane,Sugar crops,ES,1,0.045,0
01491.01,Oil palm fruit,"Oil crops, tree",MY,0.3,0.06,0
01491.01,Oil palm fruit,"Oil crops, tree",ID,0.7,0.06,0
