"Code","Name","Category","Country_name","Country_code","CO2_rm_fert_prod","CO2_rm_cap_goods","CO2_field_ops","CO2_gh","CO2_irr","CO2_postharvest","CO2_rm_LUC","CH4_fossil_rm_fert_prod","CH4_fossil_rm_cap_goods","CH4_field_ops","CH4_gh","CH4_irr","CH4_postharvest","CH4_bio_rm_soils_dir","CH4_bio_rm_ent_ferm","CH4_bio_rm_manure","N2O_rm_fert_prod","N2O_rm_cap_goods","N2O_soils_min_fert","N2O_soils_crop_res","N2O_soils_indirect","N2O_field_ops","N2O_gh","N2O_irr","N2O_postharvest","N2O_rm_manure","Land","N_input","P_input","Water","Pesticides","Biodiversity","Ammonia"
"0112","Maize (corn)","Cereals, incl feed","Brazil","BR",0.0919449087204305,0.027,0.0298112966199383,0,8.2324400608645e-05,0.038415165018306,0.198365336606999,0,9.5e-05,1.32053991745064e-05,0,2.43219713634361e-07,3.2157852151338e-05,0,0,0,2.55029866311899e-05,1.1e-06,0.000385646570250452,0.000112406485714286,4.98053055964738e-05,8.01041163127951e-07,0,3.53878173894174e-09,1.868203937e-06,0,1.85921987134198,0.0245411453795742,0.00687895741700186,0.0010423448872,0.18400293971265,2.05250173550539e-10,0.00362494039523144
"0112","Maize (corn)","Cereals, incl feed","Denmark","DK",0.0189581674914569,0.027,0.0243866257847861,0,0,0.040440240704548,0.00800599269823554,0,9.5e-05,1.0802452912834e-05,0,0,2.2767488329408e-05,0,0,0,8.5646037195946e-06,1.1e-06,0.000152959417085567,6.74438914285714e-05,2.20403308514138e-05,6.55278142794569e-07,0,0,1.550839283e-06,0,1.5209032948849,0.00608361317953959,0.00136881296539641,0,0.0319389691925829,5.42277786394153e-12,0.000359382575841827
"0112","Maize (corn)","Cereals, incl feed","France","FR",0.0473829303388299,0.027,0.0181043969568389,0,0.00320452980210324,0.03477185390735,0.00430896433909566,0,9.5e-05,8.01963737695589e-06,0,9.46748248439087e-06,1.7947524263628e-05,0,0,0,1.40447733404797e-05,1.1e-06,0.000374724987342578,6.74438914285714e-05,4.4216887877115e-05,4.86472204846566e-07,0,1.37749336305361e-07,1.33285388142e-06,0,1.12910401080327,0.0149038347238525,0.00417759003623139,0.040573939566,0.119829776279331,1.35734567441708e-11,0.0014340993937731
"0112","Maize (corn)","Cereals, incl feed","Germany","DE",0.0440602108280801,0.027,0.0166850544954308,0,0.000539925016942717,0.042299667932672,0.00344675731026444,0,9.5e-05,7.39091652636114e-06,0,1.59515777866526e-06,3.0278621340888e-05,0,0,0,1.46490892008191e-05,1.1e-06,0.000345347423032986,6.74438914285714e-05,4.12791314461557e-05,4.48333919529489e-07,0,2.32091187573621e-08,1.584746006e-06,0,1.04058489195607,0.0137354088706301,0.00385007672888874,0.0068362244574,0.087208089923184,9.54413666098802e-12,0.00113395552354307
"0112","Maize (corn)","Cereals, incl feed","Greece","GR",0.0426826402266564,0.027,0.0152894917012646,0,0.0117496484986656,0.045828859604042,0.0078846656375226,0,9.5e-05,6.77272926651118e-06,0,3.47132335251981e-05,3.7954324525698e-05,0,0,0,4.02072082949685e-06,1.1e-06,0.00019778878156953,0.000112406485714286,3.10195267283816e-05,4.10834603142516e-07,0,5.05068257268258e-07,1.6100212846e-06,0,0.953548822653269,0.0125865588271519,0.00352805058033803,0.1487673879,0.0535935440930511,4.48942509016099e-11,0.00164732709770681
"0112","Maize (corn)","Cereals, incl feed","Italy","IT",0.0451070489112637,0.027,0.0158332533489747,0,0.00276751344467909,0.040589126687164,2.01759149672033e-06,0,9.5e-05,7.01359734096443e-06,0,8.17635868002187e-06,4.5408968802156e-05,0,0,0,2.00386827124771e-06,1.1e-06,0.000327716834475681,6.74438914285714e-05,3.95160725904253e-05,4.25445690620501e-07,0,1.18963830503464e-07,1.498533912e-06,0,0.987461217460684,0.0130341922802828,0.00365352359371562,0.035040686212,0.206655389859563,5.31383693331619e-11,0.00201596201911494
"0112","Maize (corn)","Cereals, incl feed","Poland","PL",0.0564810386676331,0.027,0.0224168213846326,0,7.85655652865556e-05,0.05253862121223,0.0582530235944445,0,9.5e-05,9.92989598478918e-06,0,2.32114587524991e-07,5.01340163732728e-05,0,0,0,2.23761085342185e-05,1.1e-06,0.000463983590817377,6.74438914285714e-05,5.31427482245948e-05,6.02348730567051e-07,0,3.37720512618591e-09,1.5215758602e-06,0,1.39805390895873,0.0184538928166002,0.00517268207738035,0.0009947526454,0.0535872665249972,5.56896652109478e-12,0.0013401085349886
"0112","Maize (corn)","Cereals, incl feed","Spain","ES",0.0364223232658291,0.027,0.0132628026548263,0,0.0230959332519068,0.038391901627918,0.00158665514177031,0,9.5e-05,5.87497435829567e-06,0,6.82347667291389e-05,2.912169649592e-05,0,0,0,6.0676976287881e-06,1.1e-06,0.000171571012859652,0.000112406485714286,2.83977498573938e-05,3.56376678290906e-07,0,9.92797593804555e-07,1.4123278376e-06,0,0.827151752569133,0.0109181553637961,0.00306039203379132,0.29242761274,0.0976733048351983,5.65170944988619e-11,0.00122493272305669
"0112","Maize (corn)","Cereals, incl feed","Sweden","SE",0.054898894569621,0.027,0.0216968292973359,0,0,0.0347986067945692,0.221586403198452,0,9.5e-05,9.6109637680375e-06,0,0,1.45115709731188e-05,0,0,0,2.90111006909695e-05,1.1e-06,0.000449081187470709,6.74438914285714e-05,5.1652507889928e-05,5.8300226246793e-07,0,0,1.3330140164e-06,0,1.35315067603408,0.017861183592585,0.00500654388580033,,0.0148846574363749,2.76871965796049e-12,0.000922340353980067
"0117","Oats","Cereals, incl feed","Denmark","DK",0.0932163908657017,0.027,0.0368039329149552,0,4.95117635749702e-07,0.040440240704548,0.0126883143690242,0,9.5e-05,1.63029012635662e-05,0,1.4627785770932e-09,2.2767488329408e-05,0,0,0,4.21117414589432e-05,1.1e-06,0.00075209404158199,0.000107326371428571,8.59420413010562e-05,9.88936026692685e-07,0,2.1283036803976e-11,1.550839283e-06,0,2.00757256371032,0.0299128311992837,0.00441665964016269,6.2688988e-06,0.0662498946024404,7.15799623510485e-12,0.00176706671017073
"0117","Oats","Cereals, incl feed","France","FR",0.0551224445952262,0.027,0.0447731716871737,0,0.00121329681085746,0.03477185390735,0.0153247025945971,0,9.5e-05,1.98330053192788e-05,0,3.58457153296597e-06,1.7947524263628e-05,0,0,0,1.63388425911402e-05,1.1e-06,0.000435932459337808,0.000107326371428571,5.43258830766379e-05,1.20307257958159e-06,0,5.2154556442987e-08,1.33285388142e-06,0,2.44227678811295,0.0173382228145719,0.00366300481997997,0.015362076348,0.129722020055977,2.93596852225862e-11,0.00166834477758172
"0117","Oats","Cereals, incl feed","Germany","DE",0.053373617708358,0.027,0.0429669911359237,0,2.30783154088862e-05,0.042299667932672,0.0449003640533532,0,9.5e-05,1.90329282389504e-05,0,6.81827164657584e-08,3.0278621340888e-05,0,0,0,1.77456002158268e-05,1.1e-06,0.000418346643992497,0.000107326371428571,5.25673015421068e-05,1.15453980396844e-06,0,9.92040276402912e-10,1.584746006e-06,0,2.3437536621151,0.0166387869769743,0.00351523668527626,0.0002922045456,0.124488944513976,2.14966654079213e-11,0.00137365000017877
"0117","Oats","Cereals, incl feed","Greece","GR",0.207906423369177,0.027,0.158320415911014,0,0.000151442683263855,0.045828859604042,0.0320752126452616,0,9.5e-05,7.01306057308669e-05,0,4.47423191461244e-07,3.7954324525698e-05,0,0,0,1.95848636023359e-05,1.1e-06,0.000963425831680089,0.000178877285714286,0.000114230311739437,4.25413130214001e-06,0,6.50988768904792e-09,1.6100212846e-06,0,8.63602604625456,0.0613089165614602,0.0129525880059423,0.001917481396,0.390875174879527,4.06594723733793e-10,0.00802410261372388
"0117","Oats","Cereals, incl feed","Ireland","IE",0.0297198252686579,0.027,0.0239604273327774,0,0,0.0408670402024948,0.0337068062920753,0,9.5e-05,1.06136613698802e-05,0,0,2.09922809419311e-05,0,0,0,1.04233479333445e-05,1.1e-06,0.000233289883659387,0.000107326371428571,3.40616255087958e-05,6.438260242211e-07,0,0,1.457486617e-06,0,1.30698794172925,0.00927857491827106,0.00196026230667698,0,0.279016047197949,5.74551562349782e-12,0.000744393972594285
"0117","Oats","Cereals, incl feed","Italy","IT",0.104941269604442,0.027,0.0783067687260798,0,0,0.040589126687164,0.00209493949555122,0,9.5e-05,3.46872580645161e-05,0,0,4.5408968802156e-05,0,0,0,4.66198710801234e-06,1.1e-06,0.000762431183389586,0.000107326371428571,8.69757554818157e-05,2.10413340623291e-06,0,0,1.498533912e-06,0,4.27145981410607,0.0303239675211767,0.0064064720115162,0,0.193330542646255,2.29860581033669e-10,0.0046901231374378
"0117","Oats","Cereals, incl feed","Poland","PL",0.069247588887104,0.027,0.0584256101167712,0,4.10315323465445e-09,0.05253862121223,0.0211259604575769,0,9.5e-05,2.58805751873948e-05,0,1.21223810602e-11,5.01340163732728e-05,0,0,0,2.74338362257975e-05,1.1e-06,0.000568858960550529,0.000107326371428571,6.761853319791e-05,1.56991892305339e-06,0,1.76377400036e-13,1.5215758602e-06,0,3.18698689510989,0.0226250722946233,0.00477994485097675,5.19518e-08,0.110703176788537,1.2694949177785e-11,0.00164301661378917
"0117","Oats","Cereals, incl feed","Spain","ES",0.115661066806918,0.027,0.0895327862159232,0,0.00136869236062369,0.038391901627918,0.00614383970118254,0,9.5e-05,3.96600052745192e-05,0,4.04367309744462e-06,2.912169649592e-05,0,0,0,1.9268303553438e-05,1.1e-06,0.000544833074915579,0.000178877285714286,7.23710360629865e-05,2.4057808730306e-06,0,5.8834361333881e-08,1.4123278376e-06,0,4.88381406343098,0.034671195676446,0.00732490049502378,0.0173296066986,0.221046308324949,3.33698115346409e-10,0.00388984042784443
"0117","Oats","Cereals, incl feed","Sweden","SE",0.0558833025876274,0.027,0.0469506900508113,0,1.17173309957272e-06,0.0347986067945692,0.0496147392197276,0,9.5e-05,2.07975725290936e-05,0,3.4617754496478e-09,1.45115709731188e-05,0,0,0,2.95313071606128e-05,1.1e-06,0.00045713379263057,0.000107326371428571,5.64460164059141e-05,1.2615833469923e-06,0,5.0367906295404e-11,1.3330140164e-06,0,2.56105556466153,0.0181814576614431,0.00384115302706544,1.48358202e-05,0.115247500409769,5.24024782501673e-12,0.000938879106661824
"0117","Oats","Cereals, incl feed","United Kingdom of Great Britain and Northern Ireland","GB",0.0408143283050856,0.027,0.0336094699133572,0,0,0.040908873736166,0,0,9.5e-05,1.48878618702082e-05,0,0,2.3861745303932e-05,0,0,0,1.34452543779306e-05,1.1e-06,0.000327237457706556,0.000107326371428571,4.34563829135128e-05,9.03099560369451e-07,0,0,1.4495247406e-06,0,1.83332172229576,0.0130151261587835,0.00274967454058806,0,0.0973772499440837,7.7845470294547e-12,0.00109070784138401
"0116","Rye","Cereals, incl feed","Denmark","DK",0.079062197914839,0.027,0.0321160326749166,0,0.000185942048214122,0.040440240704548,0.0114767555702475,0,9.5e-05,1.4226319531842e-05,0,5.49348326679176e-07,2.2767488329408e-05,0,0,0,3.57173969818493e-05,1.1e-06,0.000637894338258543,0.000103979794285714,7.41874132544257e-05,8.62970319505136e-07,0,7.99287112759692e-09,1.550839283e-06,0,1.66913141739302,0.0253707975443739,0.00333826283478603,0.0023542927958,0.203634032921948,5.95128495854381e-12,0.00149875120320333
"0116","Rye","Cereals, incl feed","France","FR",0.0737954503309377,0.027,0.0470106202387526,0,2.75986968179931e-05,0.03477185390735,0.0482637933441213,0,9.5e-05,2.08241195815233e-05,0,8.15377590012958e-08,1.7947524263628e-05,0,0,0,2.18737078109181e-05,1.1e-06,0.000583606775550965,0.000103979794285714,6.8758656983668e-05,1.2631936945081e-06,0,1.18635257100004e-09,1.33285388142e-06,0,2.44323151573197,0.0232116331185043,0.00171033086136347,0.0003494390522,0.212930314150708,2.93711624239026e-11,0.00223350497375389
"0116","Rye","Cereals, incl feed","Germany","DE",0.0587466250698784,0.027,0.0370909730200711,0,1.06817292639346e-09,0.042299667932672,0.015644387280663,0,9.5e-05,1.64300503512249e-05,0,3.1558166394e-12,3.0278621340888e-05,0,0,0,1.95320116431958e-05,1.1e-06,0.000460460701355467,0.000103979794285714,5.64440495641182e-05,9.96648906229518e-07,0,4.5916287492e-14,1.584746006e-06,0,1.9276885472168,0.0183137778948197,0.00134943626593408,1.35246e-08,0.168000177347346,1.76805593437689e-11,0.00151193239286652
