SUA Code,SUA Name,Category,Producer Country,Share,Organic,Waste
1345,Peaches and nectarines,Fruits,RoW,0.004,0,0.07
1345,Peaches and nectarines,Fruits,Spain,0.996,0,0.07
1342.01,Pears,Fruits,RoW,0.096,0,0.07
1342.01,Pears,Fruits,Spain,0.904,0,0.07
1705,"Peas, dry","Pulses, incl feed",RoW,0.154,0,0.06
1705,"Peas, dry","Pulses, incl feed",Spain,0.846,0,0.06
1242,"Peas, green",Vegetables,RoW,0.062,0,0.07
1242,"Peas, green",Vegetables,Spain,0.938,0,0.07
1651,"Pepper (Piper spp.), raw",Vegetables,Brazil,0.172,0,0.07
1651,"Pepper (Piper spp.), raw",Vegetables,RoW,0.328,0,0.07
1651,"Pepper (Piper spp.), raw",Vegetables,India,0.316,0,0.07
1651,"Pepper (Piper spp.), raw",Vegetables,Indonesia,0.184,0,0.07
1318,Pineapples,Fruits,RoW,0.306,0,0.07
1318,Pineapples,Fruits,Costa Rica,0.559,0,0.07
1318,Pineapples,Fruits,Thailand,0.135,0,0.07
1313,Plantains and cooking bananas,Fruits,RoW,0.027,0,0.07
1313,Plantains and cooking bananas,Fruits,Colombia,0.385,0,0.07
1313,Plantains and cooking bananas,Fruits,Ecuador,0.588,0,0.07
1346,Plums and sloes,Fruits,RoW,0.168,0,0.07
1346,Plums and sloes,Fruits,Spain,0.832,0,0.07
1321,Pomelos and grapefruits,Fruits,RoW,1,0,0.07
1448,Poppy seed,Seeds,RoW,0.019,0,0.06
1448,Poppy seed,Seeds,Spain,0.981,0,0.06
1510,Potatoes,Roots,RoW,0.16,0,0.24
1510,Potatoes,Roots,France,0.168,0,0.24
1510,Potatoes,Roots,Spain,0.672,0,0.24
1235,"Pumpkins, squash and gourds",Vegetables,RoW,0.035,0,0.07
1235,"Pumpkins, squash and gourds",Vegetables,Spain,0.965,0,0.07
1342.02,Quinces,Other,RoW,0.039,0,0.06
1342.02,Quinces,Other,Spain,0.961,0,0.06
1194,Quinoa,Seeds,Bolivia (Plurinational State of),0.915,0,0.06
1194,Quinoa,Seeds,RoW,0.085,0,0.06
1443,Rape or colza seed,Oil crops,RoW,0.529,0,0.06
1443,Rape or colza seed,Oil crops,France,0.253,0,0.06
1443,Rape or colza seed,Oil crops,Spain,0.103,0,0.06
1443,Rape or colza seed,Oil crops,Ukraine,0.115,0,0.06
01443_s,"Rape or colza seed, spring",Oil crops,RoW,0.529,0,0.06
01443_s,"Rape or colza seed, spring",Oil crops,France,0.253,0,0.06
01443_s,"Rape or colza seed, spring",Oil crops,Spain,0.103,0,0.06
01443_s,"Rape or colza seed, spring",Oil crops,Ukraine,0.115,0,0.06
01443_w,"Rape or colza seed, winter",Oil crops,RoW,0.529,0,0.06
01443_w,"Rape or colza seed, winter",Oil crops,France,0.253,0,0.06
01443_w,"Rape or colza seed, winter",Oil crops,Spain,0.103,0,0.06
01443_w,"Rape or colza seed, winter",Oil crops,Ukraine,0.115,0,0.06
1353.01,Raspberries,Berries,RoW,0.008,0,0.07
1353.01,Raspberries,Berries,Morocco,0.176,0,0.07
1353.01,Raspberries,Berries,Spain,0.816,0,0.07
113,Rice,Cereals,RoW,0.118,0,0.045
113,Rice,Cereals,Spain,0.882,0,0.045
116,Rye,"Cereals, incl feed",RoW,0.101,0,0.045
116,Rye,"Cereals, incl feed",Poland,0.252,0,0.045
116,Rye,"Cereals, incl feed",Spain,0.647,0,0.045
114,Sorghum,Cereals,RoW,0.096,0,0.045
114,Sorghum,Cereals,India,0.149,0,0.045
114,Sorghum,Cereals,Spain,0.202,0,0.045
114,Sorghum,Cereals,Ukraine,0.397,0,0.045
114,Sorghum,Cereals,United States of America,0.157,0,0.045
1344.01,Sour cherries,Fruits,RoW,1,0,0.07
141,Soya beans,Pulses,Argentina,0.189,0,0.06
141,Soya beans,Pulses,RoW,0.046,0,0.06
141,Soya beans,Pulses,Brazil,0.464,0,0.06
141,Soya beans,Pulses,Paraguay,0.107,0,0.06
141,Soya beans,Pulses,United States of America,0.194,0,0.06
1215,Spinach,Vegetables,RoW,0.013,0,0.07
1215,Spinach,Vegetables,Spain,0.987,0,0.07
1354,Strawberries,Fruits,RoW,0.018,0,0.07
1354,Strawberries,Fruits,Spain,0.982,0,0.07
1801,Sugar beet,Sugar crops,RoW,0.253,0,0.045
1801,Sugar beet,Sugar crops,France,0.229,0,0.045
1801,Sugar beet,Sugar crops,Spain,0.409,0,0.045
1801,Sugar beet,Sugar crops,United Kingdom,0.11,0,0.045
1802,Sugar cane,Sugar crops,RoW,0.253,0,0.045
1802,Sugar cane,Sugar crops,France,0.229,0,0.045
1802,Sugar cane,Sugar crops,Spain,0.409,0,0.045
1802,Sugar cane,Sugar crops,United Kingdom,0.11,0,0.045
1445,Sunflower seed,Oil crops,RoW,0.213,0,0.06
1445,Sunflower seed,Oil crops,Russian Federation,0.123,0,0.06
1445,Sunflower seed,Oil crops,Spain,0.508,0,0.06
1445,Sunflower seed,Oil crops,Ukraine,0.155,0,0.06
1530,Sweet potatoes,Roots,RoW,0.052,0,0.24
1530,Sweet potatoes,Roots,Spain,0.948,0,0.24
1324,"Tangerines, mandarins, clementines",Fruits,RoW,0.002,0,0.07
1324,"Tangerines, mandarins, clementines",Fruits,Spain,0.998,0,0.07
1234,"Tomatoes, average",Vegetables,RoW,0.098,0,0.07
1234,"Tomatoes, average",Vegetables,Spain,0.902,0,0.07
01234_gh,"Tomatoes, greenhouse",Vegetables,RoW,0.098,0,0.07
01234_gh,"Tomatoes, greenhouse",Vegetables,Spain,0.902,0,0.07
01234_of,"Tomatoes, openfield",Vegetables,RoW,0.098,0,0.07
01234_of,"Tomatoes, openfield",Vegetables,Spain,0.902,0,0.07
1191,Triticale,Cereals,RoW,0.058,0,0.045
1191,Triticale,Cereals,Spain,0.942,0,0.045
1929.02,"True hemp, raw or retted",Other,RoW,0.118,0,0.06
1929.02,"True hemp, raw or retted",Other,Spain,0.882,0,0.06
1709.01,Vetches,Other,Spain,1,0,0.06
1376,"Walnuts, in shell",Nuts,RoW,0.147,0,0.06
1376,"Walnuts, in shell",Nuts,France,0.115,0,0.06
1376,"Walnuts, in shell",Nuts,Spain,0.392,0,0.06
1376,"Walnuts, in shell",Nuts,United States of America,0.346,0,0.06
1221,Watermelons,Fruits,RoW,0.021,0,0.07
1221,Watermelons,Fruits,Spain,0.979,0,0.07
111,"Wheat, average","Cereals, incl feed",RoW,0.222,0,0.045
111,"Wheat, average","Cereals, incl feed",France,0.125,0,0.045
111,"Wheat, average","Cereals, incl feed",Spain,0.653,0,0.045
0111_s,"Wheat, spring",Cereals,RoW,0.222,0,0.045
0111_s,"Wheat, spring",Cereals,France,0.125,0,0.045
0111_s,"Wheat, spring",Cereals,Spain,0.653,0,0.045
0111_w,"Wheat, winter",Cereals,RoW,0.222,0,0.045
0111_w,"Wheat, winter",Cereals,France,0.125,0,0.045
0111_w,"Wheat, winter",Cereals,Spain,0.653,0,0.045
